full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/8520/naf,NAF,Canada,27 years,Liquid,0.8,1.08,0.72,81.0,89.0,48.7%,,17.9%,0.23,0.09,0.11,21.1%,21.1%,0.16,19.7%,0.38,0.09,0.07,15.9%,55.5%,75.1%,3.17,0.11,0.06,8.8%,5.0%,0.01,0.01,0.41,0.11,0.14,18.8%,20.2%,99,0.55,0.02,10.9%,60.5%,1m 1s,8.5%,0.72,5.93,1.28,0.63,0.04,1.97
https://www.hltv.org/stats/players/13497/lucky,Lucky,France,26 years,3DMAX,0.62,1.09,0.68,76.7,98.0,46.3%,1.05,16.3%,0.49,0.1,0.13,26.1%,26.1%,0.16,19.8%,0.44,0.09,0.09,18.1%,52.2%,74.1%,2.95,0.11,0.06,9.0%,4.7%,0.02,0.01,0.43,0.1,0.14,20.2%,20.6%,113,0.49,0.02,10.3%,62.4%,1m 7s,8.3%,0.69,6.93,1.27,0.5,0.04,2.62
https://www.hltv.org/stats/players/429/karrigan,karrigan,Denmark,34 years,FaZe,0.29,0.9,0.61,67.8,64.2,42.5%,,14.4%,0.15,0.09,0.11,17.6%,17.6%,0.14,18.2%,0.52,0.1,0.13,22.4%,44.0%,73.8%,2.63,0.11,0.06,9.6%,4.4%,0.01,0.01,0.03,0.07,0.07,11.8%,18.7%,82,0.27,0.01,5.2%,60.0%,0m 46s,3.2%,0.63,5.06,0.84,0.61,0.03,1.89
https://www.hltv.org/stats/players/10994/stavn,stavn,Denmark,22 years,Astralis,0.81,1.12,0.73,81.1,105.4,48.9%,1.12,18.1%,0.42,0.1,0.13,24.5%,24.5%,0.15,16.4%,0.65,0.11,0.1,21.4%,52.3%,73.7%,2.95,0.11,0.06,8.2%,4.7%,0.02,0.01,0.38,0.11,0.13,18.5%,18.3%,112,0.41,0.02,9.4%,60.4%,1m 6s,5.6%,0.62,4.65,0.99,0.61,0.04,2.3
https://www.hltv.org/stats/players/19206/jl,jL,Lithuania,25 years,Natus Vincere,0.79,1.12,0.73,78.7,102.0,48.5%,1.12,18.2%,0.44,0.09,0.14,24.5%,24.5%,0.14,17.1%,0.6,0.11,0.1,20.7%,52.0%,74.1%,2.7,0.12,0.07,9.4%,5.1%,0.02,0.01,0.36,0.1,0.14,18.8%,19.2%,108,0.47,0.02,8.5%,69.7%,1m 9s,6.1%,0.56,4.55,0.86,0.56,0.04,2.25
https://www.hltv.org/stats/players/7028/summer,Summer,China,27 years,Rare Atom,0.75,1.06,0.72,78.8,91.8,48.5%,,17.5%,0.41,0.09,0.13,23.8%,23.8%,0.14,18.5%,0.49,0.1,0.08,18.3%,53.7%,76.3%,2.84,0.13,0.07,10.0%,5.2%,0.02,0.02,0.3,0.09,0.13,18.3%,19.0%,103,0.58,0.02,10.1%,69.2%,4m 57s,5.5%,0.76,5.71,1.0,0.73,0.04,2.03
https://www.hltv.org/stats/players/9216/coldzera,coldzera,Brazil,30 years,RED Canids,0.82,1.12,0.75,78.0,88.1,50.1%,,18.7%,0.13,0.08,0.1,19.3%,19.3%,0.12,18.3%,0.4,0.09,0.07,16.2%,56.0%,74.7%,2.59,0.14,0.08,10.8%,6.1%,0.02,0.02,0.32,0.1,0.13,17.7%,19.6%,94,0.52,0.02,10.5%,57.9%,1m 3s,8.2%,0.47,2.51,0.54,0.7,0.03,1.64
https://www.hltv.org/stats/players/21136/shr,Shr,Portugal,23 years,SAW,0.85,1.1,0.75,80.9,110.0,49.5%,1.19,18.8%,0.48,0.1,0.14,23.0%,23.0%,0.15,13.9%,0.75,0.12,0.12,24.2%,50.7%,70.8%,2.78,0.17,0.09,12.4%,7.0%,0.02,0.02,0.48,0.11,0.15,19.4%,18.9%,108,0.38,0.02,8.8%,66.1%,0m 59s,4.5%,0.25,2.89,0.48,0.37,0.03,2.5
https://www.hltv.org/stats/players/8711/sonic,Sonic,South Africa,26 years,Wildcard,0.81,1.09,0.73,79.0,98.4,48.8%,,18.4%,0.59,0.11,0.14,26.8%,26.8%,0.15,17.7%,0.6,0.11,0.09,19.8%,54.8%,73.4%,2.71,0.26,0.12,16.8%,8.8%,0.03,0.03,0.58,0.12,0.15,20.7%,20.0%,106,0.52,0.02,10.6%,61.7%,1m 2s,5.8%,0.68,4.46,0.96,0.69,0.05,2.35
https://www.hltv.org/stats/players/2553/snax,Snax,Poland,31 years,G2,0.62,1.02,0.69,74.1,68.7,47.1%,,16.8%,0.06,0.08,0.09,15.0%,15.0%,0.13,17.5%,0.62,0.11,0.11,21.5%,50.9%,73.2%,2.64,0.32,0.14,19.6%,10.5%,0.04,0.03,0.06,0.08,0.09,12.4%,18.8%,77,0.42,0.02,8.6%,60.9%,0m 45s,6.6%,0.5,4.7,1.13,0.5,0.03,2.01
https://www.hltv.org/stats/players/19592/headtr1ck,headtr1ck,Ukraine,20 years,B8,0.72,1.15,0.73,75.3,96.0,49.2%,1.1,17.6%,0.29,0.09,0.11,24.4%,24.4%,0.13,20.1%,0.39,0.09,0.06,15.0%,60.0%,73.5%,2.31,0.83,0.26,36.2%,20.4%,0.06,0.05,0.72,0.12,0.17,23.0%,23.9%,104,0.72,0.03,14.5%,61.6%,1m 12s,12.5%,0.67,4.97,1.1,0.59,0.06,2.41
https://www.hltv.org/stats/players/7592/device,device,Denmark,29 years,Astralis,0.88,1.16,0.77,79.8,74.3,50.6%,,19.8%,0.04,0.08,0.07,12.4%,12.4%,0.13,16.0%,0.83,0.13,0.09,22.6%,58.9%,77.8%,2.28,0.85,0.28,36.3%,21.4%,0.07,0.07,0.08,0.08,0.09,11.6%,19.1%,75,0.4,0.02,8.3%,57.1%,0m 50s,8.5%,0.4,4.4,0.88,0.43,0.03,1.9
https://www.hltv.org/stats/players/18053/broky,broky,Latvia,23 years,FaZe,0.64,1.11,0.71,73.1,94.1,48.2%,1.17,17.2%,0.41,0.1,0.12,28.3%,28.3%,0.11,19.4%,0.36,0.09,0.06,14.2%,60.7%,75.2%,2.16,0.87,0.28,38.9%,21.9%,0.07,0.05,0.58,0.11,0.15,21.8%,20.1%,103,0.65,0.02,12.6%,65.2%,1m 12s,10.7%,0.63,3.53,0.72,0.85,0.06,2.15
https://www.hltv.org/stats/players/11893/zywoo,ZywOo,France,24 years,Vitality,0.98,1.33,0.84,87.4,113.1,53.1%,1.43,22.3%,0.42,0.09,0.13,24.7%,24.7%,0.13,16.7%,0.89,0.15,0.09,24.3%,61.9%,73.6%,2.45,0.87,0.31,36.9%,22.9%,0.08,0.07,0.54,0.12,0.16,18.8%,17.8%,104,0.76,0.03,11.2%,67.3%,1m 9s,8.0%,0.61,3.69,0.96,0.69,0.06,2.35
https://www.hltv.org/stats/players/23046/jambo,jambo,Ukraine,20 years,Passion UA,0.8,1.19,0.74,77.7,101.3,49.1%,1.15,18.6%,0.33,0.1,0.12,24.8%,24.8%,0.16,19.6%,0.87,0.14,0.1,24.1%,60.0%,72.3%,2.14,0.89,0.3,40.3%,22.6%,0.08,0.08,0.44,0.1,0.14,19.1%,24.8%,106,0.65,0.03,12.2%,56.2%,1m 8s,9.3%,0.52,3.35,0.89,0.59,0.06,2.43
https://www.hltv.org/stats/players/11139/alistair,aliStair,Australia,26 years,FlyQuest,0.67,1.13,0.71,73.9,93.6,48.1%,1.12,17.5%,0.25,0.09,0.11,20.9%,20.9%,0.12,17.8%,0.81,0.13,0.1,23.0%,56.1%,77.5%,2.19,0.9,0.3,41.8%,22.2%,0.08,0.07,0.18,0.08,0.12,16.4%,19.7%,104,0.55,0.02,10.9%,61.6%,1m 5s,5.9%,0.56,3.32,1.03,0.66,0.06,2.2
https://www.hltv.org/stats/players/13138/maka,Maka,France,27 years,3DMAX,0.68,1.12,0.71,74.6,97.6,47.9%,1.09,17.5%,0.25,0.09,0.12,20.6%,20.6%,0.12,17.8%,0.78,0.13,0.1,22.5%,56.6%,71.8%,2.24,0.91,0.31,43.7%,24.4%,0.08,0.08,0.27,0.09,0.13,18.0%,19.7%,105,0.57,0.02,11.7%,57.5%,1m 7s,10.0%,0.8,4.81,1.06,0.94,0.08,2.52
https://www.hltv.org/stats/players/20127/w0nderful,w0nderful,Ukraine,20 years,Natus Vincere,0.81,1.2,0.76,76.6,97.1,51.4%,1.23,18.7%,0.27,0.09,0.11,24.5%,24.5%,0.1,18.7%,0.55,0.11,0.06,16.8%,63.3%,74.4%,2.12,0.91,0.32,41.8%,24.8%,0.08,0.07,0.64,0.12,0.16,21.1%,21.2%,101,0.71,0.03,14.0%,55.5%,1m 21s,13.2%,0.48,3.24,0.68,0.59,0.05,2.28
https://www.hltv.org/stats/players/16726/phzy,phzy,Sweden,22 years,Wildcard,0.61,1.09,0.69,73.0,94.9,47.0%,1.13,17.1%,0.18,0.08,0.11,21.6%,21.6%,0.11,18.9%,0.53,0.1,0.08,18.5%,55.6%,73.6%,2.12,0.91,0.32,45.7%,25.5%,0.08,0.07,0.33,0.09,0.13,19.3%,19.2%,105,0.65,0.02,13.4%,60.3%,1m 9s,9.7%,0.57,3.21,0.71,0.66,0.07,2.5
https://www.hltv.org/stats/players/20462/story,story,Portugal,22 years,SAW,0.52,1.09,0.68,70.3,90.5,47.0%,1.02,16.4%,0.23,0.09,0.11,24.0%,24.0%,0.11,19.2%,0.6,0.11,0.07,18.4%,59.2%,76.2%,2.09,0.91,0.32,46.4%,24.7%,0.08,0.07,0.46,0.1,0.14,20.9%,21.8%,103,0.63,0.02,13.2%,56.6%,1m 10s,9.4%,0.72,3.95,0.81,0.85,0.1,2.69
https://www.hltv.org/stats/players/20245/samey,SaMey,Poland,24 years,No team,0.55,1.08,0.7,69.4,90.8,47.5%,1.08,16.9%,0.36,0.1,0.12,23.6%,23.6%,0.1,18.5%,0.52,0.1,0.07,17.5%,58.9%,73.5%,1.92,0.92,0.34,48.9%,26.9%,0.09,0.08,0.6,0.11,0.15,22.0%,22.4%,100,0.64,0.02,13.0%,62.4%,1m 9s,8.6%,0.6,3.58,1.0,0.64,0.08,2.59
https://www.hltv.org/stats/players/15662/zorte,zorte,Russia,26 years,BetBoom,0.68,1.14,0.72,73.1,93.8,48.9%,1.17,17.7%,0.22,0.09,0.11,22.0%,22.0%,0.09,18.3%,0.72,0.12,0.08,20.1%,61.1%,73.7%,1.87,0.92,0.35,48.8%,27.4%,0.09,0.09,0.53,0.11,0.15,20.9%,18.2%,101,0.65,0.02,13.4%,58.5%,1m 9s,10.8%,0.61,2.86,0.66,0.89,0.08,2.39
https://www.hltv.org/stats/players/8565/hen1,HEN1,Brazil,29 years,RED Canids,0.65,1.1,0.7,74.7,87.6,48.1%,,16.9%,0.11,0.08,0.09,20.0%,20.0%,0.13,21.4%,0.53,0.1,0.06,16.8%,61.8%,74.6%,2.28,0.92,0.34,48.0%,25.1%,0.09,0.07,0.3,0.09,0.13,18.3%,21.4%,101,0.69,0.03,14.2%,55.2%,1m 8s,11.7%,0.67,4.23,0.87,0.76,0.06,2.03
https://www.hltv.org/stats/players/19694/nqz,nqz,Brazil,19 years,paiN,0.59,1.13,0.71,70.9,89.7,48.1%,1.13,17.0%,0.19,0.08,0.1,24.1%,24.1%,0.1,20.7%,0.49,0.1,0.07,16.6%,59.7%,75.1%,1.99,0.92,0.36,50.3%,27.0%,0.09,0.07,0.55,0.1,0.15,21.6%,22.5%,100,0.67,0.03,12.3%,59.2%,1m 13s,12.0%,0.59,3.14,0.74,0.71,0.07,2.4
https://www.hltv.org/stats/players/18835/saffee,saffee,Brazil,30 years,MIBR,0.76,1.16,0.74,75.2,96.7,49.2%,1.13,18.5%,0.24,0.09,0.11,21.6%,21.6%,0.11,18.7%,0.64,0.11,0.08,19.1%,58.9%,75.8%,2.09,0.92,0.36,47.8%,26.1%,0.1,0.07,0.39,0.1,0.14,19.0%,20.3%,102,0.57,0.02,10.9%,59.6%,1m 11s,10.1%,0.6,2.89,0.54,0.78,0.07,2.49
https://www.hltv.org/stats/players/7964/cadian,cadiaN,Denmark,29 years,Astralis,0.56,1.04,0.69,72.5,82.3,47.2%,,16.4%,0.15,0.09,0.1,20.0%,20.0%,0.11,17.5%,0.77,0.12,0.09,21.9%,56.9%,75.5%,2.19,0.92,0.33,47.7%,25.5%,0.08,0.08,0.13,0.08,0.11,15.7%,18.5%,92,0.51,0.02,12.1%,57.3%,1m 1s,10.6%,0.79,5.16,1.02,0.78,0.07,2.29
https://www.hltv.org/stats/players/21763/ultimate,ultimate,Poland,21 years,Liquid,0.62,1.08,0.71,71.6,96.8,47.8%,1.02,17.2%,0.27,0.09,0.12,21.4%,21.4%,0.1,16.1%,0.73,0.12,0.1,22.1%,55.3%,71.0%,1.86,0.92,0.35,49.0%,27.4%,0.09,0.09,0.39,0.1,0.14,19.5%,21.8%,101,0.58,0.02,12.3%,52.3%,1m 6s,7.8%,0.44,2.63,0.67,0.57,0.06,2.25
https://www.hltv.org/stats/players/21809/910,910,Mongolia,22 years,The MongolZ,0.64,1.11,0.71,72.3,91.0,48.3%,1.11,17.3%,0.15,0.08,0.1,22.7%,22.7%,0.11,18.6%,0.57,0.11,0.08,18.6%,57.4%,74.9%,1.93,0.92,0.33,46.5%,27.0%,0.09,0.07,0.51,0.1,0.15,20.9%,23.0%,102,0.7,0.03,13.7%,56.4%,1m 7s,7.1%,0.43,2.77,0.63,0.55,0.05,2.35
https://www.hltv.org/stats/players/23317/khan,khaN,Kazakhstan,21 years,Nemiga,0.56,1.09,0.7,69.0,87.8,47.4%,1.05,17.1%,0.33,0.1,0.11,29.7%,29.7%,0.11,19.6%,0.47,0.1,0.07,17.1%,57.2%,73.2%,1.91,0.92,0.33,46.2%,25.8%,0.09,0.07,0.62,0.11,0.15,21.2%,29.4%,99,0.67,0.03,13.3%,57.1%,1m 9s,8.3%,0.6,3.37,1.02,0.69,0.08,2.37
https://www.hltv.org/stats/players/20870/sl3nd,sl3nd,Hungary,20 years,GamerLegion,0.67,1.14,0.71,75.1,96.3,48.6%,1.03,17.1%,0.18,0.09,0.1,20.1%,20.1%,0.13,20.4%,0.47,0.1,0.06,16.2%,60.9%,73.6%,2.27,0.92,0.35,48.6%,26.9%,0.09,0.07,0.45,0.1,0.14,20.1%,22.1%,106,0.72,0.03,14.5%,55.7%,1m 12s,13.4%,0.77,5.53,1.27,0.66,0.06,2.38
https://www.hltv.org/stats/players/13670/nawwk,nawwk,Sweden,27 years,fnatic,0.66,1.12,0.72,71.9,93.2,49.3%,1.11,17.7%,0.16,0.08,0.1,22.8%,22.8%,0.09,18.4%,0.45,0.1,0.06,15.6%,61.0%,75.6%,1.93,0.92,0.33,44.9%,26.2%,0.09,0.06,0.55,0.11,0.15,21.3%,20.6%,99,0.8,0.03,16.5%,53.9%,1m 15s,11.1%,0.4,2.69,0.72,0.52,0.05,2.41
https://www.hltv.org/stats/players/21815/podi,podi,Finland,20 years,ENCE,0.75,1.14,0.74,75.6,98.6,50.6%,1.03,18.0%,0.1,0.08,0.1,20.3%,20.3%,0.11,17.3%,0.52,0.1,0.06,16.7%,62.9%,72.2%,2.27,0.92,0.34,45.3%,26.1%,0.09,0.07,0.52,0.1,0.15,20.9%,22.0%,102,0.67,0.02,18.3%,50.8%,1m 10s,13.6%,0.66,3.92,0.89,0.69,0.08,2.58
https://www.hltv.org/stats/players/19869/try,try,Argentina,20 years,Imperial,0.79,1.18,0.75,76.2,98.2,49.8%,1.11,18.8%,0.28,0.09,0.12,22.2%,22.2%,0.1,18.0%,0.7,0.12,0.08,19.7%,61.4%,73.6%,1.97,0.93,0.4,52.7%,30.3%,0.11,0.09,0.5,0.1,0.15,20.3%,18.9%,101,0.6,0.02,11.6%,58.5%,1m 10s,10.3%,0.68,3.72,0.82,0.8,0.09,2.6
https://www.hltv.org/stats/players/19230/m0nesy,m0NESY,Russia,19 years,G2,0.89,1.23,0.78,79.6,102.6,51.3%,1.27,19.9%,0.26,0.09,0.11,22.5%,22.5%,0.11,18.0%,0.82,0.14,0.08,21.6%,63.0%,74.7%,1.98,0.93,0.39,49.5%,28.8%,0.1,0.09,0.5,0.11,0.15,19.7%,18.0%,102,0.64,0.03,11.2%,60.0%,1m 11s,9.7%,0.57,2.81,0.53,0.7,0.08,2.53
https://www.hltv.org/stats/players/21239/martinezsa,MartinezSa,Spain,23 years,9z,0.64,1.13,0.72,71.4,94.4,49.0%,1.14,17.4%,0.14,0.08,0.1,21.1%,21.1%,0.1,18.8%,0.73,0.13,0.07,19.9%,63.5%,71.6%,1.8,0.93,0.39,53.3%,29.1%,0.1,0.09,0.35,0.09,0.14,18.8%,22.0%,99,0.65,0.02,14.2%,58.5%,1m 13s,12.4%,0.5,1.95,0.38,0.66,0.07,2.44
https://www.hltv.org/stats/players/12840/hallzerk,hallzerk,Norway,24 years,Complexity,0.65,1.09,0.71,72.8,96.5,47.5%,1.08,17.6%,0.32,0.1,0.12,22.8%,22.8%,0.1,16.9%,0.7,0.12,0.09,20.5%,58.1%,74.0%,1.91,0.93,0.37,51.3%,27.8%,0.1,0.08,0.55,0.11,0.15,21.5%,18.6%,102,0.64,0.02,11.8%,62.2%,1m 26s,6.9%,0.55,3.24,0.67,0.63,0.07,2.56
https://www.hltv.org/stats/players/16848/hades,hades,Poland,24 years,Monte,0.7,1.12,0.73,73.4,95.0,49.4%,1.05,17.9%,0.1,0.07,0.1,18.2%,18.2%,0.09,17.2%,0.66,0.12,0.07,18.8%,61.8%,75.6%,1.9,0.93,0.39,52.8%,30.4%,0.1,0.09,0.24,0.08,0.13,17.9%,19.2%,101,0.64,0.02,13.2%,60.3%,1m 8s,8.6%,0.51,2.41,0.4,0.65,0.06,2.54
https://www.hltv.org/stats/players/17306/degster,degster,Russia,23 years,HEROIC,0.85,1.19,0.77,77.7,100.8,50.9%,1.25,19.6%,0.12,0.08,0.1,18.9%,18.9%,0.09,17.5%,0.75,0.13,0.08,20.5%,62.5%,73.8%,1.91,0.93,0.4,51.9%,31.3%,0.11,0.1,0.45,0.1,0.15,19.6%,17.1%,101,0.65,0.03,13.4%,55.7%,1m 8s,11.5%,0.42,2.82,0.93,0.53,0.05,2.43
https://www.hltv.org/stats/players/21439/icy,ICY,Kazakhstan,19 years,Cloud9,0.62,1.15,0.72,70.5,92.2,49.0%,1.12,17.5%,0.22,0.09,0.1,27.2%,27.2%,0.1,19.7%,0.58,0.11,0.07,17.5%,62.6%,73.1%,1.84,0.93,0.37,51.3%,29.2%,0.1,0.08,0.7,0.12,0.16,22.9%,23.7%,98,0.86,0.04,14.9%,65.2%,1m 14s,13.1%,0.49,3.32,0.97,0.55,0.06,2.47
https://www.hltv.org/stats/players/8950/kaze,kaze,Malaysia,30 years,Rare Atom,0.82,1.16,0.76,77.1,93.5,49.8%,,19.2%,0.19,0.08,0.11,21.6%,21.6%,0.11,18.7%,0.61,0.11,0.07,17.9%,62.3%,76.3%,2.24,0.93,0.38,50.2%,27.7%,0.1,0.08,0.44,0.1,0.15,19.3%,19.9%,98,0.73,0.03,13.8%,64.7%,1m 7s,9.7%,0.58,2.97,0.72,0.75,0.06,2.3
https://www.hltv.org/stats/players/2023/fallen,FalleN,Brazil,33 years,FURIA,0.54,1.06,0.69,70.7,79.4,46.8%,,16.6%,0.15,0.09,0.1,18.3%,18.3%,0.1,19.1%,0.66,0.12,0.08,19.6%,58.8%,73.6%,1.98,0.93,0.38,54.6%,28.0%,0.1,0.09,0.17,0.08,0.11,16.7%,18.8%,91,0.48,0.02,9.5%,57.0%,1m 1s,7.2%,0.65,3.43,0.84,0.92,0.07,2.23
https://www.hltv.org/stats/players/8574/woxic,woxic,Turkey,26 years,Eternal Fire,0.74,1.11,0.73,75.5,96.3,48.6%,,18.1%,0.16,0.08,0.11,19.0%,19.0%,0.11,18.0%,0.68,0.12,0.08,19.5%,60.1%,75.7%,1.96,0.93,0.39,53.8%,29.8%,0.11,0.09,0.38,0.1,0.14,19.2%,18.2%,103,0.68,0.03,13.9%,60.8%,1m 9s,8.2%,0.51,2.64,0.73,0.66,0.06,2.28
https://www.hltv.org/stats/players/19069/forsyy,forsyy,Czech Republic,23 years,ECLOT,0.67,1.14,0.72,73.6,96.2,48.3%,1.08,17.6%,0.15,0.08,0.1,22.3%,22.3%,0.11,20.3%,0.58,0.11,0.07,17.7%,61.6%,73.5%,1.91,0.93,0.39,54.1%,29.4%,0.1,0.08,0.45,0.1,0.14,20.3%,21.0%,103,0.67,0.02,14.9%,63.1%,1m 10s,14.2%,0.53,3.58,0.69,0.59,0.06,2.28
https://www.hltv.org/stats/players/20425/r1nkle,r1nkle,Ukraine,20 years,Ninjas in Pyjamas,0.79,1.13,0.74,76.3,100.0,49.6%,1.09,18.7%,0.15,0.08,0.11,19.5%,19.5%,0.1,16.3%,0.77,0.13,0.09,21.7%,57.9%,74.3%,2.06,0.93,0.36,48.2%,27.9%,0.1,0.09,0.52,0.11,0.15,20.6%,20.0%,103,0.63,0.02,14.7%,54.9%,1m 5s,10.1%,0.55,3.4,0.83,0.62,0.06,2.41
https://www.hltv.org/stats/players/18072/torzsi,torzsi,Hungary,22 years,MOUZ,0.75,1.15,0.74,74.7,98.0,49.7%,1.16,18.4%,0.18,0.09,0.11,19.2%,19.2%,0.1,16.8%,0.67,0.12,0.07,19.1%,60.9%,76.8%,1.9,0.94,0.41,55.0%,31.1%,0.11,0.09,0.44,0.1,0.15,19.7%,19.6%,101,0.7,0.03,13.4%,58.6%,1m 9s,10.2%,0.55,2.6,0.66,0.7,0.07,2.4
https://www.hltv.org/stats/players/16920/sh1ro,sh1ro,Russia,23 years,Spirit,0.85,1.25,0.77,78.3,98.1,51.2%,1.27,19.3%,0.15,0.08,0.1,21.0%,21.0%,0.11,20.6%,0.6,0.11,0.06,16.9%,66.1%,77.2%,2.11,0.94,0.43,55.3%,33.4%,0.11,0.09,0.61,0.11,0.17,21.5%,19.7%,101,0.83,0.03,14.7%,64.7%,1m 17s,16.1%,0.65,3.92,0.87,0.71,0.07,2.37
https://www.hltv.org/stats/players/7266/syrson,syrsoN,Germany,28 years,BIG,0.7,1.09,0.73,73.7,93.9,48.7%,,18.0%,0.12,0.08,0.1,17.8%,17.8%,0.1,15.9%,0.85,0.14,0.1,23.2%,58.7%,75.7%,1.74,0.95,0.45,61.3%,34.0%,0.12,0.11,0.24,0.09,0.12,17.0%,17.7%,96,0.53,0.02,12.0%,59.4%,1m 2s,8.3%,0.4,2.56,0.68,0.52,0.05,2.35
https://www.hltv.org/stats/players/15370/slaxz,slaxz-,Germany,26 years,M80,0.64,1.13,0.71,72.5,95.0,47.8%,1.09,17.4%,0.18,0.09,0.11,19.7%,19.7%,0.1,18.8%,0.76,0.13,0.08,20.7%,61.6%,73.8%,1.76,0.95,0.45,63.0%,34.9%,0.12,0.11,0.3,0.09,0.13,18.5%,18.0%,102,0.62,0.02,12.5%,58.3%,1m 8s,10.0%,0.64,3.4,0.67,0.77,0.08,2.49
