full_url,player,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,clutching,utility
https://www.hltv.org/stats/players/8850/goosebreeder,GooseBreeder,92/100,1.13,0.77,84.7,100.6,50.6%,,20.2%,66/100,0.11,0.14,29.2%,29.2%,0.19,18.3%,66/100,0.11,0.10,21.0%,52.8%,79.2%,3.45,1/100,0.01,1.2%,0.8%,0.002,0.001,51/100,39/100,82/100
https://www.hltv.org/stats/players/16871/gospadarov,Gospadarov,54/100,1.08,0.68,70.8,94.6,46.5%,1.08,16.5%,33/100,0.10,0.12,21.6%,21.6%,0.10,18.6%,70/100,0.12,0.09,21.0%,57.0%,70.0%,1.83,93/100,0.39,56.7%,30.2%,0.11,0.10,53/100,55/100,56/100
https://www.hltv.org/stats/players/24625/h0kz,h0kz,11/100,0.93,0.54,58.0,66.0,36.0%,,13.5%,96/100,0.14,0.17,37.5%,37.5%,0.20,28.8%,6/100,0.05,0.07,12.6%,42.9%,50.0%,2.21,0/100,0.01,1.6%,0.9%,0.0,0.0,47/100,49/100,47/100
https://www.hltv.org/stats/players/23635/h1ghness,h1ghnesS,69/100,1.06,0.69,77.7,98.2,47.8%,,17.2%,37/100,0.10,0.13,26.2%,26.2%,0.21,20.1%,39/100,0.09,0.09,17.9%,51.7%,67.4%,2.96,0/100,0.01,0.9%,0.6%,0.0007,0.001,56/100,63/100,42/100
https://www.hltv.org/stats/players/23303/h1kan,h1kaN,14/100,0.90,0.59,66.0,89.7,45.1%,0.68,10.9%,68/100,0.11,0.17,22.0%,22.0%,0.20,17.3%,79/100,0.14,0.14,27.6%,49.1%,64.9%,2.57,0/100,0.00,0.4%,0.5%,0.0,0.0,54/100,19/100,7/100
https://www.hltv.org/stats/players/19231/h1te,h1te,48/100,1.07,0.68,69.6,92.8,46.9%,1.04,16.0%,8/100,0.07,0.10,17.8%,17.8%,0.11,18.9%,62/100,0.11,0.07,18.3%,62.2%,71.6%,1.73,93/100,0.36,52.5%,29.0%,0.09,0.09,40/100,55/100,54/100
https://www.hltv.org/stats/players/21118/h4rder,H4rder,8/100,0.83,0.54,62.5,76.5,38.6%,0.82,11.7%,24/100,0.09,0.13,16.1%,16.1%,0.12,17.7%,25/100,0.07,0.10,17.1%,42.6%,82.6%,2.03,7/100,0.04,7.6%,2.8%,0.01,0.01,18/100,27/100,60/100
https://www.hltv.org/stats/players/20097/h4rn,h4rn,71/100,1.15,0.73,74.4,96.7,49.5%,1.04,17.8%,17/100,0.08,0.10,22.3%,22.3%,0.10,18.5%,65/100,0.12,0.08,19.0%,60.6%,73.6%,2.00,93/100,0.38,51.8%,28.8%,0.10,0.08,38/100,66/100,64/100
https://www.hltv.org/stats/players/22189/h4san4tor,H4SAN4TOR,34/100,0.96,0.61,71.1,93.5,43.0%,1.19,14.5%,59/100,0.10,0.15,25.9%,25.9%,0.16,19.4%,23/100,0.08,0.10,17.5%,43.7%,67.9%,2.78,0/100,0.00,0.7%,0.4%,0.001,0.0003,48/100,42/100,29/100
https://www.hltv.org/stats/players/23001/hack1ng,Hack1ng,17/100,0.96,0.61,66.0,82.0,45.4%,0.65,11.6%,89/100,0.16,0.17,25.0%,25.0%,0.11,18.3%,40/100,0.10,0.08,17.5%,54.5%,58.3%,2.45,1/100,0.01,2.0%,0.8%,0.004,0.0,62/100,42/100,66/100
https://www.hltv.org/stats/players/16848/hades,hades,70/100,1.12,0.73,73.4,94.9,49.4%,1.04,17.9%,10/100,0.07,0.10,18.2%,18.2%,0.09,17.2%,66/100,0.12,0.07,18.8%,61.8%,75.6%,1.90,93/100,0.39,52.8%,30.4%,0.10,0.09,24/100,64/100,51/100
https://www.hltv.org/stats/players/22952/hagmeister,Hagmeister,55/100,1.04,0.66,74.6,98.9,44.2%,1.29,16.3%,63/100,0.11,0.15,23.8%,23.8%,0.18,19.1%,62/100,0.11,0.09,20.3%,55.3%,70.2%,2.64,0/100,0.00,0.0%,-,0.0,0.0,36/100,58/100,49/100
https://www.hltv.org/stats/players/24270/hahanz0,hahanz0,1/100,0.56,0.48,52.5,79.6,35.6%,,7.7%,43/100,0.08,0.15,40.0%,40.0%,0.06,10.6%,22/100,0.07,0.10,16.3%,41.2%,85.7%,1.88,0/100,0.00,0.0%,-,0.0,0.0,37/100,9/100,18/100
https://www.hltv.org/stats/players/22589/halen,Halen,23/100,0.92,0.62,67.6,86.7,44.6%,0.98,12.5%,68/100,0.13,0.15,32.1%,32.1%,0.15,18.8%,23/100,0.08,0.08,16.2%,48.6%,62.3%,2.38,0/100,0.00,0.2%,0.1%,0.0,0.0,87/100,17/100,18/100
https://www.hltv.org/stats/players/12840/hallzerk,hallzerk,65/100,1.09,0.71,72.8,96.5,47.5%,1.08,17.6%,32/100,0.10,0.12,22.8%,22.8%,0.10,16.9%,70/100,0.12,0.09,20.5%,58.1%,74.0%,1.91,93/100,0.37,51.3%,27.8%,0.10,0.08,55/100,64/100,55/100
https://www.hltv.org/stats/players/9766/hampus,hampus,73/100,1.01,0.70,79.5,103.7,46.6%,,17.3%,23/100,0.08,0.12,17.6%,17.6%,0.16,16.5%,70/100,0.12,0.12,24.0%,48.1%,74.4%,3.00,6/100,0.04,5.4%,2.9%,0.009,0.008,17/100,37/100,60/100
https://www.hltv.org/stats/players/23988/haneti,Haneti,0/100,0.50,0.38,54.5,62.1,30.0%,,5.0%,4/100,0.00,0.10,16.7%,16.7%,0.15,20.0%,4/100,0.0,0.15,15.0%,0.0%,-,1.90,0/100,0.00,0.0%,-,0.0,0.0,13/100,64/100,32/100
https://www.hltv.org/stats/players/15061/hang4u,hang4u,49/100,0.95,0.65,72.4,98.3,43.9%,0.95,16.1%,24/100,0.08,0.13,19.2%,19.2%,0.13,14.5%,35/100,0.09,0.12,20.3%,42.8%,66.7%,2.44,16/100,0.09,14.4%,6.6%,0.02,0.02,23/100,36/100,15/100
https://www.hltv.org/stats/players/24618/hanicet,hAniCEt,17/100,0.85,0.58,68.9,94.9,46.9%,,11.2%,36/100,0.12,0.12,9.1%,9.1%,0.20,11.2%,7/100,0.05,0.11,16.3%,31.2%,40.0%,2.43,0/100,0.00,0.0%,-,0.0,0.0,49/100,72/100,21/100
https://www.hltv.org/stats/players/22063/hanka,Hanka,81/100,1.16,0.74,78.8,97.8,49.4%,1.19,18.5%,59/100,0.11,0.14,27.1%,27.1%,0.16,19.7%,72/100,0.12,0.11,22.8%,51.5%,75.5%,2.84,0/100,0.00,0.2%,0.1%,0.0,0.0002,36/100,51/100,29/100
https://www.hltv.org/stats/players/21284/happ,happ,42/100,1.02,0.64,72.0,95.7,45.0%,1.05,14.8%,49/100,0.10,0.14,27.3%,27.3%,0.16,20.1%,43/100,0.09,0.10,19.3%,48.7%,71.2%,2.71,0/100,0.00,0.3%,0.2%,0.0004,0.0001,30/100,40/100,45/100
https://www.hltv.org/stats/players/23804/happykai,HappyKai,100/100,1.41,1.00,113.7,153.6,65.1%,,25.6%,34/100,0.14,0.09,25.0%,25.0%,0.33,9.3%,43/100,0.09,0.09,18.6%,50.0%,75.0%,4.19,2/100,0.02,2.3%,2.3%,0.0,0.0,44/100,94/100,60/100
https://www.hltv.org/stats/players/22833/happyy,Happyy,11/100,0.94,0.56,62.6,74.0,40.5%,1.29,12.4%,30/100,0.09,0.11,32.1%,32.1%,0.12,22.4%,36/100,0.09,0.10,18.4%,46.7%,77.6%,1.83,90/100,0.28,50.2%,22.8%,0.06,0.06,13/100,50/100,43/100
https://www.hltv.org/stats/players/21248/harbor,harbor,4/100,0.70,0.50,59.6,83.9,36.3%,0.56,10.5%,39/100,0.10,0.14,20.4%,20.4%,0.12,15.6%,8/100,0.05,0.10,14.7%,32.1%,68.2%,2.39,0/100,0.00,0.2%,0.2%,0.0,0.0,29/100,37/100,37/100
https://www.hltv.org/stats/players/24551/harley,Harley,3/100,0.58,0.34,62.1,84.7,31.2%,,3.1%,46/100,0.09,0.16,33.3%,33.3%,0.28,18.8%,48/100,0.09,0.19,28.1%,33.3%,33.3%,2.16,0/100,0.00,0.0%,-,0.0,0.0,55/100,0/100,36/100
https://www.hltv.org/stats/players/23883/hartty,Hartty,1/100,0.66,0.40,50.6,77.0,28.8%,,9.6%,56/100,0.10,0.15,33.3%,33.3%,0.17,21.2%,1/100,0.0,0.12,11.5%,0.0%,-,2.04,0/100,0.00,0.0%,-,0.0,0.0,64/100,94/100,51/100
https://www.hltv.org/stats/players/22989/hassie,Hassie,33/100,0.97,0.62,68.0,88.0,43.6%,1.02,15.1%,81/100,0.14,0.16,29.4%,29.4%,0.19,19.8%,37/100,0.09,0.09,18.3%,50.2%,64.6%,2.48,15/100,0.08,13.5%,6.0%,0.02,0.02,83/100,38/100,34/100
https://www.hltv.org/stats/players/12956/hasteka,hasteka,49/100,0.96,0.65,72.5,98.3,44.1%,0.98,16.1%,37/100,0.10,0.14,21.3%,21.3%,0.12,14.1%,69/100,0.12,0.14,25.4%,46.0%,69.3%,2.44,6/100,0.03,5.2%,2.7%,0.009,0.008,15/100,30/100,35/100
https://www.hltv.org/stats/players/16163/hate,hate,60/100,1.02,0.68,75.2,96.6,47.2%,1.01,16.2%,44/100,0.10,0.14,22.7%,22.7%,0.14,16.6%,28/100,0.08,0.08,15.8%,51.5%,69.1%,2.78,0/100,0.01,0.8%,0.4%,0.001,0.001,53/100,65/100,46/100
https://www.hltv.org/stats/players/22830/hatred,Hatred,98/100,1.26,0.86,86.1,116.7,51.9%,1.18,25.2%,58/100,0.10,0.15,20.4%,20.4%,0.14,15.2%,64/100,0.11,0.09,20.5%,55.0%,71.7%,2.55,38/100,0.16,18.5%,11.8%,0.04,0.04,72/100,79/100,14/100
https://www.hltv.org/stats/players/23576/hattygod,hattygOD,24/100,0.96,0.61,68.1,91.6,44.7%,0.86,13.2%,49/100,0.12,0.13,35.0%,35.0%,0.18,19.3%,34/100,0.08,0.07,15.6%,53.5%,78.3%,2.27,30/100,0.13,21.0%,11.4%,0.03,0.03,33/100,57/100,47/100
https://www.hltv.org/stats/players/24010/havoc,Havoc,86/100,1.08,0.76,77.0,107.5,45.2%,,23.8%,3/100,0.05,0.10,0.0%,0.0%,0.19,26.2%,18/100,0.05,0.12,16.7%,28.6%,100.0%,3.14,6/100,0.05,6.2%,4.8%,0.0,0.0,64/100,8/100,36/100
https://www.hltv.org/stats/players/1055/havok,havoK,89/100,1.10,0.76,81.4,103.9,50.0%,,19.9%,51/100,0.10,0.14,26.8%,26.8%,0.13,15.5%,53/100,0.10,0.09,19.1%,53.4%,75.2%,2.81,9/100,0.05,6.9%,3.5%,0.01,0.01,66/100,66/100,39/100
https://www.hltv.org/stats/players/23228/hawachi,hawachi,56/100,1.02,0.66,75.0,102.3,42.9%,1.33,16.5%,74/100,0.10,0.19,16.0%,16.0%,0.16,17.0%,52/100,0.10,0.12,22.2%,46.8%,54.5%,2.81,0/100,0.00,0.7%,0.5%,0.0,0.0,75/100,52/100,43/100
https://www.hltv.org/stats/players/24063/hayanh,hayanh,90/100,1.11,0.79,80.2,108.9,51.3%,,20.4%,48/100,0.10,0.13,50.0%,50.0%,0.17,16.0%,18/100,0.06,0.06,11.9%,52.2%,70.8%,2.70,0/100,0.00,0.3%,0.3%,0.0,0.0,92/100,49/100,13/100
https://www.hltv.org/stats/players/24491/haze,haze,28/100,0.86,0.58,67.4,88.5,38.4%,,15.1%,92/100,0.14,0.20,30.8%,30.8%,0.21,14.0%,46/100,0.09,0.15,24.4%,38.1%,62.5%,2.51,0/100,0.00,0.0%,-,0.0,0.0,39/100,90/100,45/100
https://www.hltv.org/stats/players/10743/hazel,Hazel,49/100,1.03,0.67,71.5,94.1,46.2%,1.08,15.9%,40/100,0.11,0.13,22.9%,22.9%,0.14,18.2%,56/100,0.11,0.08,18.8%,56.7%,71.1%,2.31,82/100,0.25,36.9%,19.8%,0.06,0.06,51/100,58/100,56/100
https://www.hltv.org/stats/players/14294/hazr,hazr,84/100,1.13,0.74,80.6,105.0,48.4%,1.13,18.7%,69/100,0.11,0.15,27.3%,27.3%,0.15,17.0%,67/100,0.11,0.11,22.4%,50.7%,73.6%,2.86,1/100,0.01,1.5%,0.8%,0.002,0.002,48/100,31/100,42/100
https://www.hltv.org/stats/players/23813/hazza,hazza,0/100,0.68,0.33,47.0,59.2,28.6%,,4.8%,42/100,0.14,0.10,50.0%,50.0%,0.14,28.6%,14/100,0.05,0.10,14.3%,33.3%,100.0%,1.90,0/100,0.00,0.0%,-,0.0,0.0,59/100,17/100,48/100
https://www.hltv.org/stats/players/21986/hdstr,hdstr,61/100,0.98,0.66,79.2,109.8,45.0%,1.09,16.0%,39/100,0.09,0.14,18.6%,18.6%,0.19,15.4%,67/100,0.12,0.16,27.9%,41.8%,64.2%,2.75,0/100,0.01,1.1%,0.7%,0.0,0.0,29/100,47/100,17/100
https://www.hltv.org/stats/players/19592/headtr1ck,headtr1ck,72/100,1.15,0.73,75.3,96.1,49.2%,1.10,17.6%,29/100,0.09,0.11,24.5%,24.5%,0.14,20.2%,39/100,0.09,0.06,15.0%,60.0%,73.5%,2.31,83/100,0.26,36.2%,20.4%,0.06,0.05,72/100,72/100,67/100
https://www.hltv.org/stats/players/16029/heap,HEAP,60/100,1.05,0.68,74.6,98.6,46.6%,1.14,16.5%,32/100,0.09,0.13,22.9%,22.9%,0.14,17.2%,48/100,0.10,0.10,19.7%,50.1%,70.6%,2.55,1/100,0.01,1.5%,0.8%,0.002,0.001,56/100,62/100,49/100
https://www.hltv.org/stats/players/15572/heaven,heaveN,75/100,1.02,0.73,83.7,127.6,51.9%,0.94,15.9%,10/100,0.07,0.11,21.1%,21.1%,0.15,4.8%,88/100,0.17,0.10,27.5%,63.5%,48.5%,2.63,8/100,0.04,5.1%,2.6%,0.02,0.0,75/100,41/100,15/100
https://www.hltv.org/stats/players/20447/heavygod,HeavyGod,77/100,1.12,0.72,79.5,101.1,48.8%,1.25,17.7%,11/100,0.08,0.10,18.6%,18.6%,0.14,18.5%,53/100,0.10,0.09,19.7%,52.5%,70.2%,2.77,0/100,0.00,0.7%,0.5%,0.0008,0.0007,39/100,69/100,56/100
https://www.hltv.org/stats/players/17768/hechtikal,hechtikal,19/100,0.92,0.59,65.4,88.5,40.9%,0.99,13.5%,61/100,0.10,0.16,26.1%,26.1%,0.14,18.2%,39/100,0.09,0.10,19.2%,48.5%,63.4%,2.79,1/100,0.01,1.8%,0.7%,0.004,0.003,43/100,38/100,91/100
https://www.hltv.org/stats/players/20683/icarus,Icarus,40/100,0.97,0.64,71.2,91.7,44.6%,1.06,14.9%,39/100,0.10,0.13,25.2%,25.2%,0.13,18.2%,28/100,0.08,0.10,17.8%,44.2%,73.6%,2.61,2/100,0.02,2.5%,1.4%,0.004,0.002,43/100,57/100,42/100
https://www.hltv.org/stats/players/24228/icarus,icarus,97/100,1.17,0.85,85.4,104.4,53.0%,,21.2%,84/100,0.12,0.18,28.6%,28.6%,0.26,16.7%,62/100,0.11,0.11,21.2%,50.0%,85.7%,3.68,0/100,0.00,0.0%,-,0.0,0.0,97/100,31/100,58/100
https://www.hltv.org/stats/players/17792/ice,ice,58/100,1.02,0.68,74.3,98.5,45.7%,1.04,16.4%,59/100,0.11,0.15,26.5%,26.5%,0.12,16.0%,52/100,0.10,0.11,20.9%,48.2%,71.1%,2.59,2/100,0.01,2.1%,1.1%,0.003,0.003,54/100,37/100,36/100
https://www.hltv.org/stats/players/16731/iceberg,IceBerg,44/100,0.96,0.64,72.6,99.2,43.6%,0.85,15.3%,75/100,0.12,0.17,26.6%,26.6%,0.16,15.0%,72/100,0.12,0.16,27.4%,43.3%,72.3%,2.73,0/100,0.00,0.7%,0.4%,0.0008,0.0,13/100,24/100,48/100
https://www.hltv.org/stats/players/24606/ichika,Ichika,84/100,1.08,0.72,85.3,120.4,49.5%,,18.4%,97/100,0.17,0.19,42.9%,42.9%,0.24,19.4%,23/100,0.08,0.07,14.6%,53.3%,62.5%,3.09,0/100,0.00,0.0%,-,0.0,0.0,93/100,48/100,21/100
https://www.hltv.org/stats/players/21439/icy,ICY,62/100,1.15,0.72,70.5,92.2,49.0%,1.12,17.5%,22/100,0.09,0.10,27.2%,27.2%,0.10,19.7%,58/100,0.11,0.07,17.5%,62.6%,73.1%,1.84,93/100,0.37,51.3%,29.2%,0.10,0.08,70/100,86/100,49/100
https://www.hltv.org/stats/players/24260/icytears,icytears,24/100,0.87,0.57,64.7,90.3,38.8%,,15.0%,67/100,0.10,0.16,42.3%,42.3%,0.16,19.2%,30/100,0.08,0.11,19.2%,43.5%,65.0%,2.38,0/100,0.00,0.0%,-,0.0,0.0,16/100,59/100,33/100
https://www.hltv.org/stats/players/22638/icyvl0ne,icyvl0ne,95/100,1.17,0.80,84.7,108.5,51.4%,1.35,21.1%,25/100,0.08,0.13,18.1%,18.1%,0.14,14.9%,74/100,0.12,0.13,25.7%,47.8%,70.7%,2.62,0/100,0.00,0.5%,0.2%,0.0,0.0006,47/100,19/100,13/100
https://www.hltv.org/stats/players/10818/idk,iDk,61/100,1.06,0.68,76.2,97.5,46.2%,1.05,16.3%,44/100,0.10,0.13,25.7%,25.7%,0.15,18.4%,48/100,0.10,0.10,19.5%,49.9%,74.2%,2.94,4/100,0.03,4.1%,2.2%,0.007,0.004,29/100,50/100,70/100
https://www.hltv.org/stats/players/24605/ilonda,ilonda,25/100,0.87,0.64,63.6,95.8,45.6%,,13.6%,84/100,0.15,0.17,25.0%,25.0%,0.14,13.6%,30/100,0.09,0.08,16.5%,52.9%,55.6%,2.36,0/100,0.01,1.5%,1.0%,0.0,0.0,98/100,39/100,15/100
https://www.hltv.org/stats/players/23818/iluu,iLuu,1/100,0.59,0.43,59.0,97.8,36.7%,,6.7%,77/100,0.20,0.20,14.3%,14.3%,0.13,13.3%,53/100,0.10,0.23,33.3%,30.0%,0.0%,1.87,0/100,0.00,0.0%,-,0.0,0.0,2/100,6/100,24/100
https://www.hltv.org/stats/players/24595/ilyv1ch,ILYV1CH,84/100,1.29,0.80,80.1,74.5,57.5%,,17.5%,76/100,0.20,0.12,50.0%,50.0%,0.23,27.5%,10/100,0.02,0.05,7.5%,33.3%,100.0%,2.92,0/100,0.00,0.0%,-,0.0,0.0,96/100,10/100,63/100
https://www.hltv.org/stats/players/8325/imd,imd,1/100,0.70,0.44,42.1,38.1,32.9%,,9.6%,23/100,0.11,0.10,21.1%,21.1%,0.11,23.7%,19/100,0.07,0.11,18.0%,40.4%,59.2%,1.63,2/100,0.01,3.3%,1.3%,0.004,0.003,1/100,22/100,42/100
https://www.hltv.org/stats/players/24619/imoon,iMoon,2/100,0.70,0.51,52.4,63.9,39.8%,,9.2%,43/100,0.12,0.12,35.3%,35.3%,0.11,11.2%,48/100,0.09,0.17,26.5%,34.6%,66.7%,1.67,56/100,0.19,38.0%,16.3%,0.03,0.04,88/100,55/100,12/100
https://www.hltv.org/stats/players/15835/imorr,imoRR,76/100,1.10,0.72,78.6,105.1,47.3%,1.18,17.9%,63/100,0.11,0.15,23.8%,23.8%,0.13,14.6%,88/100,0.15,0.14,29.4%,51.2%,72.9%,2.53,26/100,0.12,17.4%,9.6%,0.03,0.03,22/100,31/100,48/100
https://www.hltv.org/stats/players/23004/imygdx,imyGDx,50/100,1.00,0.67,74.0,102.3,48.0%,0.90,15.0%,34/100,0.10,0.13,19.2%,19.2%,0.18,15.3%,77/100,0.13,0.11,23.9%,52.3%,71.2%,2.41,5/100,0.04,5.8%,3.4%,0.003,0.02,11/100,19/100,29/100
https://www.hltv.org/stats/players/14619/infinite,Infinite,82/100,1.14,0.73,80.3,103.6,48.3%,1.20,18.4%,55/100,0.10,0.14,26.7%,26.7%,0.15,17.6%,57/100,0.11,0.10,20.9%,50.3%,72.6%,3.00,2/100,0.02,2.5%,1.4%,0.004,0.003,42/100,55/100,72/100
https://www.hltv.org/stats/players/10587/infrequent,InfrequeNt,75/100,1.07,0.72,76.3,98.6,48.5%,,18.2%,27/100,0.09,0.12,20.5%,20.5%,0.12,15.7%,82/100,0.13,0.10,23.1%,57.3%,75.2%,2.10,92/100,0.34,46.9%,25.6%,0.09,0.09,38/100,48/100,44/100
https://www.hltv.org/stats/players/22148/injury,injury,27/100,0.88,0.62,65.9,92.3,43.0%,1.10,14.2%,43/100,0.14,0.12,17.5%,17.5%,0.13,14.4%,19/100,0.06,0.08,14.8%,42.9%,83.3%,2.63,1/100,0.01,1.0%,0.4%,0.002,0.002,79/100,67/100,27/100
https://www.hltv.org/stats/players/3669/innocent,innocent,63/100,0.99,0.68,76.2,78.4,46.6%,,16.7%,15/100,0.09,0.11,19.1%,19.1%,0.15,17.0%,39/100,0.09,0.09,18.1%,49.8%,73.7%,2.86,2/100,0.02,2.2%,1.1%,0.003,0.002,15/100,39/100,48/100
https://www.hltv.org/stats/players/11140/ins,INS,92/100,1.20,0.76,86.0,108.0,49.7%,1.23,19.6%,41/100,0.10,0.13,23.4%,23.4%,0.18,17.5%,71/100,0.12,0.10,21.9%,53.5%,77.0%,3.39,5/100,0.03,3.9%,2.2%,0.007,0.006,25/100,50/100,81/100
https://www.hltv.org/stats/players/24654/insan1ty,insan1ty,73/100,1.07,0.78,68.1,109.3,46.9%,,25.0%,51/100,0.11,0.14,20.0%,20.0%,0.03,7.8%,46/100,0.09,0.08,17.2%,54.5%,83.3%,1.33,97/100,0.59,76.0%,31.2%,0.22,0.06,76/100,44/100,46/100
https://www.hltv.org/stats/players/20772/insmutje,insmutje,91/100,1.15,0.76,84.0,107.5,50.0%,1.16,19.8%,87/100,0.12,0.18,30.4%,30.4%,0.19,18.1%,43/100,0.09,0.13,22.0%,42.5%,64.7%,3.02,0/100,0.01,0.7%,0.5%,0.0,0.0,68/100,36/100,38/100
https://www.hltv.org/stats/players/15071/interz,interz,14/100,0.99,0.58,63.1,76.0,41.4%,1.04,12.8%,54/100,0.10,0.13,28.6%,28.6%,0.12,25.7%,17/100,0.06,0.06,12.5%,48.6%,74.5%,2.49,1/100,0.01,1.9%,0.9%,0.002,0.001,57/100,46/100,68/100
https://www.hltv.org/stats/players/20213/intra,intra,40/100,0.95,0.64,70.7,96.0,44.3%,1.04,14.9%,83/100,0.13,0.17,28.1%,28.1%,0.14,15.6%,40/100,0.09,0.11,20.0%,44.9%,73.5%,2.49,1/100,0.01,1.9%,0.8%,0.002,0.002,53/100,38/100,31/100
https://www.hltv.org/stats/players/18014/inzane,Inzane,13/100,0.84,0.55,65.4,83.6,40.2%,0.91,12.2%,67/100,0.11,0.16,28.6%,28.6%,0.15,18.8%,27/100,0.07,0.13,20.7%,35.5%,66.7%,2.53,4/100,0.02,4.4%,1.4%,0.005,0.003,68/100,28/100,24/100
https://www.hltv.org/stats/players/23505/irbitka,irbitka,37/100,0.91,0.59,72.5,97.8,40.1%,0.76,14.9%,68/100,0.14,0.15,21.2%,21.2%,0.21,18.6%,55/100,0.10,0.17,26.6%,37.2%,68.7%,2.65,0/100,0.01,1.0%,0.7%,0.0,0.0,31/100,15/100,42/100
https://www.hltv.org/stats/players/23732/iron,Iron,57/100,0.94,0.69,74.9,99.5,51.3%,,15.4%,13/100,0.03,0.10,60.0%,60.0%,0.08,5.1%,88/100,0.18,0.13,30.8%,58.3%,28.6%,2.77,0/100,0.00,0.0%,-,0.0,0.0,42/100,11/100,24/100
https://www.hltv.org/stats/players/17937/isak,isak,43/100,1.01,0.64,72.2,92.9,44.3%,1.02,15.1%,36/100,0.09,0.13,26.6%,26.6%,0.14,19.9%,29/100,0.08,0.09,16.7%,49.0%,72.3%,2.66,1/100,0.01,1.9%,1.0%,0.003,0.003,34/100,52/100,43/100
https://www.hltv.org/stats/players/23620/ismo,Ismo,55/100,0.95,0.66,73.8,104.1,44.0%,,16.5%,37/100,0.11,0.12,24.6%,24.6%,0.19,16.5%,42/100,0.09,0.11,20.7%,45.4%,65.7%,2.78,0/100,0.00,0.0%,-,0.0,0.0,53/100,50/100,39/100
https://www.hltv.org/stats/players/10449/issaa,ISSAA,71/100,1.06,0.71,76.0,98.8,48.2%,,17.5%,47/100,0.10,0.13,26.7%,26.7%,0.12,18.0%,47/100,0.10,0.08,18.1%,54.1%,72.4%,2.60,1/100,0.01,1.3%,0.8%,0.002,0.002,59/100,43/100,36/100
https://www.hltv.org/stats/players/23779/iv0,iv0,1/100,0.78,0.46,58.1,72.9,42.9%,,3.6%,6/100,0.00,0.11,0.0%,0.0%,0.29,21.4%,21/100,0.07,0.04,10.7%,66.7%,50.0%,2.04,0/100,0.00,0.0%,-,0.0,0.0,64/100,22/100,17/100
https://www.hltv.org/stats/players/20992/ivz,ivz,45/100,0.99,0.67,68.3,96.5,45.1%,0.98,16.0%,34/100,0.10,0.13,26.0%,26.0%,0.10,14.8%,50/100,0.10,0.08,18.3%,55.4%,71.6%,1.96,90/100,0.29,42.8%,21.9%,0.07,0.06,47/100,74/100,60/100
https://www.hltv.org/stats/players/17288/izaa,izaa,90/100,1.23,0.76,84.1,103.5,50.0%,1.17,19.4%,96/100,0.15,0.18,35.4%,35.4%,0.22,20.0%,82/100,0.13,0.11,24.2%,53.4%,77.5%,3.27,0/100,0.00,0.3%,0.2%,0.0003,0.0009,59/100,35/100,40/100
https://www.hltv.org/stats/players/21056/izik,Izik,55/100,0.99,0.65,75.9,103.9,44.4%,1.12,16.0%,32/100,0.10,0.12,20.9%,20.9%,0.14,17.3%,29/100,0.08,0.10,18.7%,45.1%,63.7%,2.81,1/100,0.01,1.7%,0.9%,0.003,0.002,42/100,60/100,55/100
https://www.hltv.org/stats/players/13950/izr,IZR,17/100,0.86,0.58,65.7,87.3,41.6%,0.87,12.9%,23/100,0.08,0.13,19.4%,19.4%,0.12,16.5%,16/100,0.07,0.10,16.9%,40.1%,67.8%,2.31,9/100,0.05,8.6%,4.0%,0.01,0.01,33/100,44/100,40/100
https://www.hltv.org/stats/players/17510/j0lz,J0LZ,73/100,1.07,0.70,78.8,103.8,47.6%,1.04,17.4%,37/100,0.09,0.13,23.4%,23.4%,0.14,16.4%,63/100,0.11,0.11,22.0%,50.3%,69.5%,3.00,1/100,0.01,1.6%,1.0%,0.002,0.003,27/100,42/100,50/100
https://www.hltv.org/stats/players/22364/j0w,j0w,35/100,0.95,0.62,68.9,95.7,43.0%,0.89,15.1%,88/100,0.14,0.17,35.3%,35.3%,0.16,17.8%,46/100,0.10,0.11,20.9%,45.9%,69.2%,2.64,0/100,0.00,0.4%,0.2%,0.0005,0.0,80/100,58/100,64/100
https://www.hltv.org/stats/players/20228/j3kie,j3kie,74/100,1.08,0.71,77.3,103.9,47.4%,1.18,17.9%,34/100,0.09,0.13,19.8%,19.8%,0.13,16.2%,75/100,0.12,0.12,24.5%,50.0%,71.2%,2.47,5/100,0.03,4.2%,2.3%,0.007,0.007,22/100,38/100,42/100
https://www.hltv.org/stats/players/20380/j3nsyy,J3nsyy,50/100,1.06,0.68,69.8,90.3,46.4%,1.07,16.2%,25/100,0.09,0.11,23.9%,23.9%,0.09,18.6%,61/100,0.11,0.08,19.2%,57.8%,73.1%,2.09,91/100,0.31,46.0%,25.2%,0.08,0.08,30/100,70/100,78/100
