full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/20085/kauez?maps=de_ancient,0.77,0.28,0.62,0.62,0.34,0.02,0.38,kauez,de_ancient
https://www.hltv.org/stats/players/20171/snow?maps=de_ancient,0.75,0.68,0.6,0.81,0.35,0.05,0.39,snow,de_ancient
https://www.hltv.org/stats/players/20563/lux?maps=de_ancient,0.87,0.33,0.32,0.58,0.48,0.06,0.77,lux,de_ancient
https://www.hltv.org/stats/players/8918/electronic?maps=de_ancient,0.78,0.8,0.33,0.73,0.35,0.0,0.68,electroNic,de_ancient
https://www.hltv.org/stats/players/12732/fl1t?maps=de_ancient,0.64,0.13,0.24,0.65,0.68,0.0,0.6,FL1T,de_ancient
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_ancient,0.72,0.57,0.11,0.69,0.52,0.01,0.57,n0rb3r7,de_ancient
https://www.hltv.org/stats/players/20101/fame?maps=de_ancient,0.6,0.46,0.39,0.45,0.51,0.04,0.52,fame,de_ancient
https://www.hltv.org/stats/players/13138/maka?maps=de_ancient,0.6,0.3,0.43,0.53,0.64,0.9,0.79,Maka,de_ancient
https://www.hltv.org/stats/players/13497/lucky?maps=de_ancient,0.56,0.66,0.68,0.43,0.58,0.0,0.56,Lucky,de_ancient
https://www.hltv.org/stats/players/19738/djoko?maps=de_ancient,0.66,0.83,0.41,0.51,0.29,0.0,0.82,Djoko,de_ancient
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_ancient,0.62,0.37,0.54,0.35,0.51,0.04,0.62,Ex3rcice,de_ancient
https://www.hltv.org/stats/players/21969/graviti?maps=de_ancient,0.51,0.82,0.46,0.74,0.38,0.0,0.5,Graviti,de_ancient
https://www.hltv.org/stats/players/8738/elige?maps=de_ancient,0.92,0.39,0.48,0.89,0.27,0.0,0.63,EliGE,de_ancient
https://www.hltv.org/stats/players/11630/jt?maps=de_ancient,0.32,0.76,0.45,0.59,0.42,0.0,0.73,JT,de_ancient
