full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/21243/wicadia?maps=de_anubis,0.73,0.49,0.5,0.67,0.41,0.0,0.41,Wicadia,de_anubis
https://www.hltv.org/stats/players/11154/exit?maps=de_anubis,0.46,0.42,0.66,0.21,0.61,0.0,0.7,exit,de_anubis
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_anubis,0.43,0.68,0.8,0.34,0.62,0.01,0.22,Lucaozy,de_anubis
https://www.hltv.org/stats/players/18835/saffee?maps=de_anubis,0.53,0.41,0.71,0.37,0.73,0.91,0.54,saffee,de_anubis
https://www.hltv.org/stats/players/19750/drop?maps=de_anubis,0.23,0.93,0.46,0.51,0.43,0.0,0.41,drop,de_anubis
https://www.hltv.org/stats/players/21037/insani?maps=de_anubis,0.88,0.59,0.48,0.9,0.43,0.0,0.66,insani,de_anubis
https://www.hltv.org/stats/players/18141/biguzera?maps=de_anubis,0.74,0.78,0.15,0.65,0.52,0.0,0.79,biguzera,de_anubis
https://www.hltv.org/stats/players/19694/nqz?maps=de_anubis,0.45,0.19,0.71,0.46,0.8,0.92,0.55,nqz,de_anubis
https://www.hltv.org/stats/players/20085/kauez?maps=de_anubis,0.55,0.25,0.39,0.46,0.51,0.0,0.32,kauez,de_anubis
https://www.hltv.org/stats/players/20171/snow?maps=de_anubis,0.37,0.79,0.81,0.24,0.74,0.0,0.33,snow,de_anubis
https://www.hltv.org/stats/players/20563/lux?maps=de_anubis,0.8,0.89,0.49,0.87,0.36,0.0,0.5,lux,de_anubis
https://www.hltv.org/stats/players/8918/electronic?maps=de_anubis,0.84,0.63,0.37,0.84,0.3,0.0,0.65,electroNic,de_anubis
https://www.hltv.org/stats/players/12732/fl1t?maps=de_anubis,0.66,0.49,0.47,0.68,0.3,0.0,0.62,FL1T,de_anubis
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_anubis,0.4,0.49,0.26,0.49,0.35,0.02,0.44,n0rb3r7,de_anubis
https://www.hltv.org/stats/players/20101/fame?maps=de_anubis,0.61,0.81,0.64,0.69,0.65,0.0,0.27,fame,de_anubis
https://www.hltv.org/stats/players/13138/maka?maps=de_anubis,0.81,0.31,0.65,0.63,0.76,0.91,0.79,Maka,de_anubis
https://www.hltv.org/stats/players/13497/lucky?maps=de_anubis,0.57,0.55,0.57,0.31,0.56,0.01,0.69,Lucky,de_anubis
https://www.hltv.org/stats/players/19738/djoko?maps=de_anubis,0.56,0.94,0.55,0.82,0.26,0.0,0.48,Djoko,de_anubis
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_anubis,0.55,0.6,0.62,0.39,0.53,0.0,0.56,Ex3rcice,de_anubis
https://www.hltv.org/stats/players/21969/graviti?maps=de_anubis,0.32,0.89,0.45,0.66,0.39,0.0,0.58,Graviti,de_anubis
https://www.hltv.org/stats/players/8738/elige?maps=de_anubis,0.87,0.64,0.66,0.76,0.41,0.06,0.53,EliGE,de_anubis
https://www.hltv.org/stats/players/11630/jt?maps=de_anubis,0.17,0.9,0.38,0.69,0.6,0.0,0.64,JT,de_anubis
