demo,player,side,round,secs_alive,event,tick,technique,stop_ms,speed_before,speed_after,crouch,shot_after,shot_delay_ms,speed_at_shot,overshoot,yaw_move_deg,kind,depth_u,out_ms,total_ms,returned,peak_speed,walk_frac,yaw_swing_deg,shots,lat_ratio,shift_peek
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,68185,counterstrafe,78.125,154.4860382080078,15.67012882232666,0.0,0.0,,,1.0,0.230712890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,68792,release,31.25,187.01821899414062,0.0,0.0,1.0,328.125,0.0,0.0,0.1981048583984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,68935,counterstrafe,93.75,159.15133666992188,34.629825592041016,0.0,0.0,,,1.0,0.7257843017578125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,68957,counterstrafe,78.125,153.21876525878906,19.01028060913086,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69028,counterstrafe,78.125,151.936767578125,23.22287368774414,0.0,1.0,0.0,23.22287368774414,1.0,0.23105621337890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69090,release,218.75,193.02442932128906,30.464191436767578,0.0,1.0,125.0,33.37544250488281,0.0,3.0030441284179688,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69136,release,62.5,173.6476593017578,15.04454517364502,0.0,0.0,,,1.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69229,counterstrafe,78.125,173.19140625,33.75775909423828,0.0,0.0,,,1.0,0.4288177490234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69242,counterstrafe,281.25,173.19140625,32.277618408203125,0.0,0.0,,,1.0,0.4947357177734375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69308,release,218.75,165.11061096191406,23.15287208557129,0.0,0.0,,,1.0,0.89129638671875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69314,release,312.5,165.11061096191406,25.925020217895508,0.0,0.0,,,1.0,1.08905029296875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69361,release,78.125,155.81214904785156,28.282461166381836,0.0,0.0,,,1.0,0.13217926025390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69377,counterstrafe,328.125,155.81214904785156,15.04213809967041,0.0,0.0,,,1.0,1.9469833374023438,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69417,counterstrafe,78.125,150.4550018310547,22.555856704711914,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69425,counterstrafe,203.125,150.4550018310547,17.337608337402344,0.0,0.0,,,1.0,0.495086669921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69769,release,62.5,165.34661865234375,34.256317138671875,0.0,0.0,,,1.0,0.92388916015625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69792,counterstrafe,93.75,151.109375,24.370027542114258,0.0,0.0,,,1.0,2.47467041015625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69847,counterstrafe,78.125,179.11404418945312,33.40467071533203,0.0,1.0,15.625,8.880066871643066,1.0,3.003387451171875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,stop,69863,counterstrafe,328.125,179.11404418945312,32.49361801147461,1.0,1.0,0.0,32.49361801147461,1.0,6.23712158203125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,65131,,,,,,,,,,,jiggle,15.79514877133046,343.75,343.75,1.0,70.06487274169922,1.0,0.6598663330078125,0.0,1.3821942714912085,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,65237,,,,,,,,,,,traversal,156.36728045009096,1484.375,4984.375,0.0,151.5756378173828,0.6979166666666666,30.030105590820312,2.0,0.8171268199875718,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,67019,,,,,,,,,,,traversal,49.95863108929661,1484.375,4984.375,0.0,65.73162078857422,0.0,4.223899841308594,3.0,0.9041169985238308,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,67860,,,,,,,,,,,traversal,151.2370898244277,1484.375,4984.375,0.0,222.46046447753906,0.5208333333333334,16.499404907226562,0.0,0.8743773966013454,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,68828,,,,,,,,,,,traversal,48.16972503901078,421.875,500.0,1.0,188.42918395996094,0.0,0.0,1.0,0.1858941071243775,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,69155,,,,,,,,,,,commit,178.6077025801748,1156.25,4984.375,0.0,225.00001525878906,0.0,63.29395294189453,0.0,3.2481670266768394,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,8,104.171875,peek,69521,,,,,,,,,,,jiggle,21.058547547692513,1359.375,1359.375,1.0,144.067626953125,0.0,37.32368469238281,0.0,5.438189830012217,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,73091,counter_fwd,62.5,151.5436248779297,34.828861236572266,0.0,1.0,0.0,34.828861236572266,0.0,0.165130615234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,73191,release,78.125,219.36993408203125,32.639408111572266,0.0,1.0,0.0,32.639408111572266,1.0,0.164794921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,73298,release,218.75,158.63987731933594,31.66974449157715,0.0,1.0,0.0,31.66974449157715,0.0,0.1321868896484375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,73689,counterstrafe,78.125,152.72589111328125,13.085707664489746,0.0,0.0,,,1.0,0.593963623046875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,73781,release,31.25,180.99020385742188,20.72349739074707,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,75358,release,93.75,151.24874877929688,23.751773834228516,0.0,0.0,,,0.0,2.21099853515625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,75442,counterstrafe,93.75,153.8626708984375,10.690515518188477,0.0,1.0,31.25,0.0,0.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,75664,counterstrafe,78.125,183.79696655273438,30.998641967773438,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,77109,counterstrafe,78.125,159.1396484375,28.713077545166016,0.0,0.0,,,0.0,0.56097412109375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,78980,counterstrafe,78.125,163.9384002685547,17.507104873657227,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,78995,counterstrafe,312.5,163.9384002685547,22.49932861328125,0.0,0.0,,,1.0,2.6068496704101562,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,stop,79507,counterstrafe,78.125,169.22210693359375,21.305011749267578,0.0,0.0,,,0.0,0.461761474609375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,73485,,,,,,,,,,,traversal,30.31541047133891,328.125,328.125,1.0,145.62411499023438,0.5,0.395843505859375,0.0,0.27269755111225397,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,73563,,,,,,,,,,,traversal,20.103057385059195,281.25,281.25,1.0,116.2309799194336,0.0,0.1318359375,0.0,0.2694404137781371,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,75288,,,,,,,,,,,traversal,203.33413936820105,1093.75,4984.375,0.0,241.92080688476562,0.0,177.83706665039062,1.0,0.9656392741557355,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,75639,,,,,,,,,,,traversal,142.13322951003468,1484.375,4984.375,0.0,206.46923828125,0.65625,5.874603271484375,0.0,0.8378785995856047,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,76141,,,,,,,,,,,commit,54.615914702402875,1484.375,4984.375,0.0,123.43048095703125,0.9479166666666666,6.3689727783203125,0.0,1.1302886661022904,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,76612,,,,,,,,,,,traversal,140.3668348439903,1484.375,4984.375,0.0,124.80130767822266,0.9479166666666666,5.08184814453125,0.0,0.47831061431102284,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,76968,,,,,,,,,,,commit,85.09228515627188,890.625,4984.375,0.0,124.7862548828125,0.9827586206896551,35.14525604248047,0.0,1.2313060906356208,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,77891,,,,,,,,,,,traversal,156.125472754598,1484.375,4984.375,0.0,124.80977630615234,0.9791666666666666,9.70196533203125,0.0,0.3386561274391579,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,9,138.203125,peek,79623,,,,,,,,,,,commit,280.794859122358,1484.375,4984.375,0.0,250.00930786132812,0.0,45.30900573730469,3.0,20.043171067272752,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,85808,counter_fwd,93.75,161.66819763183594,31.4966983795166,0.0,1.0,15.625,7.190481185913086,0.0,0.1318359375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,85904,counterstrafe,46.875,167.7291259765625,34.81036376953125,0.0,1.0,15.625,22.303293228149414,1.0,0.1651458740234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,85985,release,15.625,180.861572265625,16.717031478881836,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,86004,release,312.5,180.861572265625,33.18922805786133,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,87950,counter_fwd,93.75,153.8483428955078,17.220558166503906,0.0,0.0,,,0.0,0.296630859375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,88179,release,203.125,163.03952026367188,28.525047302246094,0.0,0.0,,,0.0,0.6928253173828125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,88270,counterstrafe,78.125,186.02928161621094,28.682655334472656,0.0,0.0,,,1.0,0.6598663330078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,88286,counterstrafe,328.125,186.02928161621094,10.062029838562012,0.0,1.0,125.0,35.28485107421875,1.0,81.41108703613281,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,91129,counterstrafe,46.875,223.5253143310547,27.287979125976562,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,91529,release,62.5,152.05740356445312,33.66050338745117,0.0,0.0,,,1.0,0.1651458740234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,91593,counterstrafe,78.125,168.06198120117188,18.869470596313477,0.0,0.0,,,1.0,0.231048583984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,stop,92009,counter_fwd,296.875,155.96826171875,28.867076873779297,0.0,0.0,,,1.0,80.88272094726562,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,85006,,,,,,,,,,,traversal,339.18169324089183,1484.375,4984.375,0.0,250.0106658935547,0.0,27.885009765625,3.0,0.05777887399391286,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,87806,,,,,,,,,,,traversal,324.9574786524833,1484.375,4984.375,0.0,250.0030517578125,0.0,235.6859130859375,2.0,0.6037788118410966,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,88206,,,,,,,,,,,commit,135.08056920555617,953.125,4984.375,0.0,232.5557403564453,0.0,14.12396240234375,1.0,1.050394674964247,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,88880,,,,,,,,,,,commit,160.70413710044122,1484.375,4984.375,0.0,124.80807495117188,1.0,57.1234130859375,0.0,1.3837313990249323,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,89225,,,,,,,,,,,traversal,127.83054056188725,1375.0,4984.375,0.0,144.02987670898438,0.7303370786516854,5.313262939453125,0.0,0.5427738855810061,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,89901,,,,,,,,,,,commit,219.92653038447793,1484.375,4984.375,0.0,249.99867248535156,0.1875,141.339111328125,4.0,1.2866228952237309,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,91164,,,,,,,,,,,jiggle,1.212585412352495,125.0,125.0,1.0,37.606204986572266,1.0,40.0286865234375,0.0,3.0045507063999013,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,10,120.0,peek,91448,,,,,,,,,,,commit,178.43154603371312,921.875,4984.375,0.0,240.00921630859375,0.0,13.167449951171875,0.0,11.64017381010272,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,92503,crouch_stop,15.625,174.6474609375,2.4738500118255615,1.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,94782,counter_fwd,78.125,150.64353942871094,12.853583335876465,0.0,1.0,0.0,12.853583335876465,0.0,0.1651458740234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,94881,counterstrafe,78.125,168.23573303222656,17.03501319885254,0.0,0.0,,,1.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,94964,release,15.625,177.84056091308594,14.343048095703125,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,95771,release,31.25,235.0561065673828,7.750913619995117,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,96663,counterstrafe,140.625,153.13587951660156,30.040607452392578,0.0,0.0,,,1.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,97959,counterstrafe,78.125,156.0156707763672,18.185932159423828,0.0,0.0,,,1.0,0.528045654296875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,97972,counterstrafe,281.25,156.0156707763672,20.10735321044922,0.0,0.0,,,1.0,11.153877258300781,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98009,counterstrafe,78.125,165.88270568847656,28.647245407104492,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98167,counterstrafe,78.125,152.56283569335938,0.0,0.0,0.0,,,0.0,0.132171630859375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98632,counterstrafe,78.125,164.10610961914062,27.778244018554688,0.0,0.0,,,1.0,1.4192962646484375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98694,release,78.125,153.14256286621094,30.347074508666992,0.0,0.0,,,1.0,0.164794921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98748,counterstrafe,78.125,175.9930877685547,32.05562973022461,0.0,1.0,46.875,0.0,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98870,release,93.75,182.8445587158203,29.595239639282227,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98903,release,93.75,176.2998809814453,13.528148651123047,0.0,0.0,,,1.0,2.706085205078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98941,counterstrafe,78.125,153.9227752685547,17.503828048706055,0.0,0.0,,,1.0,0.098876953125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,stop,98984,release,203.125,150.99256896972656,33.29694747924805,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,93966,,,,,,,,,,,traversal,339.02915821753976,1484.375,4984.375,0.0,250.0061798095703,0.0,21.5159912109375,2.0,0.03643393185414332,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,95486,,,,,,,,,,,traversal,320.6115233524951,1484.375,4218.75,1.0,245.00732421875,0.0,56.46354675292969,2.0,0.5972132000769713,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,96126,,,,,,,,,,,traversal,179.5293803380887,1109.375,4984.375,0.0,254.47132873535156,0.0,152.4603271484375,0.0,0.25077518134664123,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,96615,,,,,,,,,,,jiggle,33.75663740563364,375.0,375.0,1.0,117.314208984375,0.68,0.5280303955078125,0.0,1.0212187537078377,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,97499,,,,,,,,,,,traversal,123.1503004904702,1484.375,4984.375,0.0,135.2389373779297,0.0,3.2667236328125,0.0,0.4001812745774805,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,98027,,,,,,,,,,,commit,125.21096453040411,1484.375,4984.375,0.0,190.1835479736328,0.4479166666666667,86.36112213134766,0.0,1.7854256775470079,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,98723,,,,,,,,,,,jiggle,50.52854824930805,390.625,1671.875,1.0,193.73533630371094,0.0,1.220855712890625,1.0,69.91023043488464,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,CT,11,88.171875,peek,99093,,,,,,,,,,,traversal,54.08203621547782,1171.875,1390.625,1.0,117.0041275024414,0.3684210526315789,56.52912902832031,0.0,0.29951461255241363,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,103304,counterstrafe,125.0,151.7820281982422,31.300628662109375,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,105104,counter_fwd,78.125,157.51983642578125,29.62061309814453,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,106018,release,62.5,150.64625549316406,33.42118835449219,0.0,0.0,,,1.0,0.8909149169921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,106521,release,78.125,168.79103088378906,33.18297576904297,0.0,0.0,,,0.0,0.29697418212890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,106540,release,375.0,168.79103088378906,24.451108932495117,0.0,0.0,,,1.0,4.3560791015625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,106594,release,78.125,167.78475952148438,30.119808197021484,0.0,0.0,,,0.0,0.75909423828125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,106619,counterstrafe,78.125,168.709716796875,25.29872703552246,0.0,0.0,,,0.0,0.1651458740234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107208,counterstrafe,78.125,165.55921936035156,28.7385311126709,0.0,1.0,140.625,33.938865661621094,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107217,counterstrafe,218.75,165.55921936035156,33.938865661621094,0.0,1.0,0.0,33.938865661621094,1.0,0.428802490234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107291,counterstrafe,265.625,156.02001953125,26.398473739624023,1.0,0.0,,,1.0,2.012908935546875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107499,counterstrafe,78.125,169.72032165527344,20.34798812866211,0.0,0.0,,,1.0,0.231048583984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107597,counterstrafe,78.125,164.22364807128906,18.088943481445312,0.0,0.0,,,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107768,counterstrafe,78.125,177.1049346923828,34.73916244506836,0.0,1.0,0.0,34.73916244506836,1.0,1.3197021484375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107917,counterstrafe,93.75,173.21987915039062,26.98042106628418,0.0,1.0,0.0,26.98042106628418,1.0,0.82464599609375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107954,release,78.125,177.374755859375,27.836585998535156,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,107964,counterstrafe,234.375,177.374755859375,20.871618270874023,0.0,0.0,,,1.0,23.331207275390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108021,counterstrafe,78.125,158.05072021484375,13.329765319824219,0.0,0.0,,,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108079,counterstrafe,78.125,151.2601318359375,12.795771598815918,0.0,1.0,265.625,43.440818786621094,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108097,counterstrafe,359.375,151.2601318359375,16.329479217529297,0.0,1.0,0.0,16.329479217529297,1.0,0.56097412109375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108178,counterstrafe,78.125,164.35020446777344,29.620038986206055,0.0,0.0,,,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108272,counter_fwd,78.125,154.73390197753906,26.666440963745117,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108301,counterstrafe,93.75,153.5762939453125,14.880058288574219,0.0,1.0,0.0,14.880058288574219,1.0,0.098876953125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108618,counterstrafe,203.125,171.79202270507812,20.23281478881836,0.0,0.0,,,1.0,0.132171630859375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108650,counterstrafe,78.125,158.98765563964844,12.04996109008789,0.0,0.0,,,1.0,0.164794921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108671,counterstrafe,93.75,163.14955139160156,15.70304012298584,0.0,0.0,,,1.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108687,counterstrafe,343.75,163.14955139160156,32.30796432495117,0.0,0.0,,,1.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108890,counterstrafe,78.125,152.96832275390625,33.88600158691406,0.0,1.0,0.0,33.88600158691406,1.0,0.198089599609375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108910,counterstrafe,78.125,151.51870727539062,28.7371768951416,0.0,0.0,,,0.0,0.2310638427734375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108943,release,78.125,166.61233520507812,30.27651596069336,0.0,0.0,,,1.0,0.0992279052734375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108962,release,78.125,157.8815155029297,27.492515563964844,0.0,0.0,,,0.0,0.329925537109375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,108994,counterstrafe,78.125,151.36912536621094,8.0897216796875,0.0,0.0,,,1.0,0.032958984375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,109014,counterstrafe,93.75,157.83648681640625,18.415258407592773,0.0,0.0,,,0.0,0.06591796875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,109056,counterstrafe,78.125,154.3857879638672,12.61746883392334,0.0,1.0,187.5,151.7102813720703,1.0,3.53106689453125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,109090,counterstrafe,78.125,160.17115783691406,12.730548858642578,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,magixx,T,12,112.734375,stop,109101,counterstrafe,250.0,160.17115783691406,27.088693618774414,0.0,0.0,,,1.0,0.2969818115234375,,,,,,,,,,,
