demo,player,side,round,secs_alive,event,tick,technique,stop_ms,speed_before,speed_after,crouch,shot_after,shot_delay_ms,speed_at_shot,overshoot,yaw_move_deg,kind,depth_u,out_ms,total_ms,returned,peak_speed,walk_frac,yaw_swing_deg,shots,lat_ratio,shift_peek
pilot_mirage,B0Tmaks,CT,15,18.734375,stop,114752,counterstrafe,78.125,154.2341766357422,27.060428619384766,0.0,1.0,0.0,27.060428619384766,1.0,1.96826171875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121301,counterstrafe,93.75,162.4887237548828,34.70987319946289,0.0,0.0,,,1.0,0.4686431884765625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121308,counterstrafe,203.125,162.4887237548828,14.993836402893066,0.0,0.0,,,1.0,0.4998931884765625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121316,counterstrafe,328.125,162.4887237548828,23.9731502532959,0.0,1.0,281.25,16.67672348022461,1.0,0.6248626708984375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121437,counterstrafe,62.5,153.04234313964844,34.78115463256836,0.0,0.0,,,1.0,0.124969482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121459,counterstrafe,78.125,153.366455078125,30.420259475708008,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121475,counterstrafe,328.125,153.366455078125,9.209049224853516,0.0,0.0,,,1.0,0.2811737060546875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121513,counterstrafe,93.75,153.77340698242188,15.156972885131836,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121535,counterstrafe,78.125,171.47171020507812,26.603126525878906,0.0,0.0,,,1.0,0.093719482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121555,counterstrafe,78.125,154.91970825195312,28.360576629638672,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121574,counterstrafe,375.0,154.91970825195312,11.581623077392578,0.0,0.0,,,1.0,1.4683837890625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121613,counterstrafe,125.0,155.98373413085938,22.485429763793945,0.0,0.0,,,1.0,84.62940979003906,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121674,counterstrafe,250.0,181.06272888183594,20.796878814697266,0.0,0.0,,,1.0,2.5306243896484375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121726,counterstrafe,187.5,153.63632202148438,10.033589363098145,0.0,0.0,,,1.0,0.656097412109375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,121730,counterstrafe,250.0,153.63632202148438,25.02870750427246,0.0,0.0,,,1.0,0.656097412109375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,122137,release,31.25,201.90638732910156,17.139188766479492,0.0,0.0,,,0.0,0.156219482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,stop,122221,counterstrafe,109.375,163.11419677734375,32.80561065673828,0.0,1.0,31.25,18.943416595458984,0.0,1.187225341796875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,16,22.75,peek,121381,,,,,,,,,,,jiggle,34.66715396691945,531.25,531.25,1.0,149.76341247558594,0.0,1.4058990478515625,0.0,60.26386868733328,0.0
pilot_mirage,B0Tmaks,CT,16,22.75,peek,121819,,,,,,,,,,,jiggle,28.95180433527347,1484.375,1484.375,1.0,60.942508697509766,0.2604166666666667,6.9979248046875,1.0,1.3693470295444943,0.0
pilot_mirage,B0Tmaks,CT,16,22.75,peek,121966,,,,,,,,,,,traversal,136.77223691944772,1484.375,4734.375,0.0,156.7576141357422,0.23958333333333334,9.371337890625,1.0,0.8805859556004625,0.0
pilot_mirage,B0Tmaks,CT,17,16.796875,stop,132359,counterstrafe,78.125,161.5174560546875,18.379995346069336,0.0,0.0,,,1.0,0.406158447265625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,17,16.796875,stop,132421,counterstrafe,78.125,177.7970733642578,32.644439697265625,0.0,1.0,0.0,32.644439697265625,1.0,1.5926666259765625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,136122,release,218.75,189.29014587402344,29.648454666137695,0.0,0.0,,,1.0,0.03155517578125,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,136209,counter_fwd,109.375,158.8580322265625,32.871856689453125,0.0,1.0,0.0,32.871856689453125,0.0,0.21868896484375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,136252,release,156.25,153.71766662597656,10.481850624084473,0.0,0.0,,,0.0,0.156219482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,136578,release,46.875,153.19325256347656,34.30855178833008,0.0,0.0,,,1.0,14.214248657226562,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137006,counterstrafe,140.625,204.2791748046875,27.808971405029297,0.0,0.0,,,1.0,0.28118896484375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137168,counterstrafe,78.125,179.83975219726562,31.203947067260742,0.0,0.0,,,1.0,0.0625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137213,counterstrafe,78.125,192.50575256347656,34.77859115600586,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137256,counterstrafe,78.125,162.8828582763672,13.911453247070312,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137298,counterstrafe,78.125,179.93951416015625,28.35367202758789,0.0,1.0,125.0,95.10626220703125,1.0,0.124969482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137334,counterstrafe,78.125,163.28250122070312,34.2242317199707,0.0,0.0,,,0.0,0.4061431884765625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137362,counterstrafe,125.0,155.8709259033203,21.67005729675293,0.0,0.0,,,1.0,10.590133666992188,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137454,counterstrafe,78.125,177.0241241455078,30.223979949951172,0.0,0.0,,,1.0,0.0937347412109375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137469,counterstrafe,312.5,177.0241241455078,10.01767635345459,0.0,0.0,,,1.0,0.187469482421875,,,,,,,,,,,
