full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,map,age,ct_firepower,ct_kills_per_round,ct_rounds_with_a_kill,ct_kills_per_round_win,ct_rating_1.0,ct_damage_per_round,ct_rounds_with_a_multi_kill,ct_damage_per_round_win,ct_pistol_round_rating,ct_entrying,ct_saved_by_teammate_per_round,ct_traded_deaths_per_round,ct_traded_deaths_percentage,ct_opening_deaths_traded_percentage,ct_assists_per_round,ct_support_rounds,ct_trading,ct_saved_teammate_per_round,ct_trade_kills_per_round,ct_trade_kills_percentage,ct_assisted_kills_percentage,ct_damage_per_kill,ct_opening,ct_opening_kills_per_round,ct_opening_deaths_per_round,ct_opening_attempts,ct_opening_success,ct_win_after_opening_kill,ct_attacks_per_round,ct_clutching,ct_clutch_points_per_round,ct_last_alive_percentage,ct_1on1_win_percentage,ct_time_alive_per_round,ct_saves_per_round_loss,ct_sniping,ct_sniper_kills_per_round,ct_sniper_kills_percentage,ct_rounds_with_sniper_kills_percentage,ct_sniper_multi_kill_rounds,ct_sniper_opening_kills_per_round,ct_utility,ct_utility_damage_per_round,ct_utility_kills_per_100_rounds,ct_flashes_thrown_per_round,ct_flash_assists_per_round,ct_time_opponent_flashed_per_round,t_firepower,t_kills_per_round,t_rounds_with_a_kill,t_kills_per_round_win,t_rating_1.0,t_damage_per_round,t_rounds_with_a_multi_kill,t_damage_per_round_win,t_pistol_round_rating,t_entrying,t_saved_by_teammate_per_round,t_traded_deaths_per_round,t_traded_deaths_percentage,t_opening_deaths_traded_percentage,t_assists_per_round,t_support_rounds,t_trading,t_saved_teammate_per_round,t_trade_kills_per_round,t_trade_kills_percentage,t_assisted_kills_percentage,t_damage_per_kill,t_opening,t_opening_kills_per_round,t_opening_deaths_per_round,t_opening_attempts,t_opening_success,t_win_after_opening_kill,t_attacks_per_round,t_clutching,t_clutch_points_per_round,t_last_alive_percentage,t_1on1_win_percentage,t_time_alive_per_round,t_saves_per_round_loss,t_sniping,t_sniper_kills_per_round,t_sniper_kills_percentage,t_rounds_with_sniper_kills_percentage,t_sniper_multi_kill_rounds,t_sniper_opening_kills_per_round,t_utility,t_utility_damage_per_round,t_utility_kills_per_100_rounds,t_flashes_thrown_per_round,t_flash_assists_per_round,t_time_opponent_flashed_per_round,team,player_name,ct_role
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_mirage,0.77,0.02,0.49,0.06,0.01,0.75,0.19,0,0,0.15,0.09,0.11,0.16,0.17,0.08,0.13,0.4,0.09,0.14,0.2,0.16,1.01,0.77,0.12,0.1,0,0.55,0.74,0.02,0.57,0.03,0.11,0,1.0,0.05,0.94,0.4,0.54,0.31,0.12,0.09,0.38,0,0.49,0.55,0.04,2.23,de_mirage,24,0.86,0.02,0.54,0.06,0.01,0.83,0.22,0.58,0.05,0.15,0.07,0.08,0.14,0.12,0.09,0.13,0.42,0.07,0.14,0.16,0.17,1.01,0.89,0.16,0.1,0.26,0.62,0.75,0,0.56,0.02,0.09,0,1.02,0.08,0.94,0.5,0.61,0.37,0.15,0.13,0.37,0.23,0.51,0.41,0.04,2.75,0.53,0.01,0.45,0.05,0.01,0.67,0.16,0.52,0.03,0.27,0.11,0.13,0.18,0.22,0.08,0.14,0.49,0.12,0.15,0.24,0.15,1.02,0.42,0.08,0.1,0.18,0.45,0.74,0,0.58,0.03,0.12,0,1.0,0.02,0.94,0.3,0.45,0.23,0.09,0.05,0.44,0.13,0.47,0.74,0.05,1.94,Complexity,hallzerk,ct_all_round
https://www.hltv.org/stats/players/13578/grim?maps=de_mirage,0.84,0.02,0.47,0.06,0.01,0.8,0.19,0,0,0.79,0.11,0.17,0.24,0.3,0.13,0.16,0.57,0.12,0.15,0.21,0.16,1.09,0.56,0.1,0.11,0,0.49,0.71,0.03,0.4,0.02,0.08,0,0.98,0.05,0.0,0.0,0.0,0.0,0.0005,0.0,0.42,0,0.5,0.57,0.03,2.4,de_mirage,24,0.81,0.02,0.49,0.06,0.01,0.83,0.21,0.58,0.04,0.65,0.08,0.14,0.22,0.22,0.14,0.19,0.4,0.08,0.12,0.16,0.17,1.08,0.52,0.11,0.08,0.19,0.58,0.7,0,0.51,0.02,0.09,0,0.98,0.1,0.0,0.0,0.0,0.0,0.001,0.0,0.53,0.34,0.58,0.53,0.03,2.8,0.79,0.01,0.45,0.05,0.01,0.76,0.18,0.58,0.04,0.81,0.14,0.19,0.26,0.34,0.13,0.13,0.72,0.15,0.18,0.26,0.15,1.1,0.58,0.1,0.14,0.24,0.41,0.72,0,0.35,0.02,0.08,0,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.24,0.42,0.62,0.02,2.05,Complexity,Grim,
https://www.hltv.org/stats/players/16486/ztr?maps=de_mirage,0.41,0.01,0.44,0.05,0.01,0.71,0.15,0,0,0.29,0.08,0.13,0.19,0.21,0.14,0.17,0.17,0.08,0.11,0.18,0.2,1.12,0.4,0.09,0.11,0,0.45,0.76,0.03,0.68,0.03,0.11,0,1.03,0.05,0.01,0.01,0.01,0.01,0.002,0.002,0.71,0,0.97,0.7,0.05,2.18,de_mirage,21,0.35,0.01,0.46,0.05,0.01,0.74,0.15,0.52,0.03,0.5,0.07,0.13,0.2,0.22,0.15,0.2,0.32,0.07,0.11,0.16,0.22,1.13,0.38,0.1,0.09,0.18,0.53,0.7,0,0.65,0.02,0.09,0,1.03,0.08,0.0,0.01,0.01,0.01,0.002,0.003,0.67,0.61,1.11,0.47,0.05,2.73,0.44,0.01,0.42,0.05,0.01,0.68,0.15,0.51,0.03,0.2,0.09,0.13,0.18,0.2,0.13,0.15,0.21,0.09,0.12,0.19,0.18,1.1,0.45,0.08,0.13,0.21,0.38,0.82,0,0.68,0.04,0.13,0,1.02,0.02,0.01,0.01,0.01,0.01,0.002,0.0,0.7,0.38,0.83,0.92,0.05,1.9,GamerLegion,ztr,b_anchor
https://www.hltv.org/stats/players/20301/tauson?maps=de_mirage,0.34,0.01,0.43,0.05,0.01,0.69,0.15,0,0,0.19,0.07,0.12,0.18,0.22,0.14,0.19,0.42,0.1,0.13,0.21,0.21,1.11,0.31,0.08,0.1,0,0.45,0.68,0.03,0.49,0.02,0.11,0,1.07,0.07,0.05,0.03,0.05,0.02,0.01,0.008,0.34,0,0.55,0.4,0.02,2.26,de_mirage,19,0.32,0.01,0.46,0.05,0.01,0.72,0.15,0.49,0.04,0.22,0.07,0.1,0.16,0.18,0.15,0.22,0.33,0.07,0.11,0.17,0.22,1.12,0.34,0.09,0.08,0.18,0.52,0.68,0,0.7,0.02,0.12,0,1.1,0.12,0.08,0.05,0.08,0.04,0.02,0.01,0.49,0.51,0.82,0.4,0.03,2.87,0.35,0.01,0.4,0.05,0.01,0.65,0.15,0.51,0.04,0.28,0.08,0.14,0.19,0.26,0.13,0.16,0.59,0.13,0.15,0.26,0.2,1.1,0.34,0.07,0.12,0.2,0.38,0.67,0,0.34,0.02,0.1,0,1.03,0.03,0.0,0.0,0.01,0.0,0.0009,0.0,0.27,0.29,0.26,0.43,0.02,1.69,GamerLegion,Tauson,a_anchor
https://www.hltv.org/stats/players/20358/volt?maps=de_mirage,0.37,0.01,0.43,0.05,0.01,0.71,0.15,0,0,0.31,0.09,0.12,0.18,0.27,0.14,0.19,0.34,0.08,0.13,0.21,0.2,1.14,0.22,0.07,0.08,0,0.47,0.71,0.03,0.48,0.02,0.11,0,1.08,0.08,0.01,0.01,0.02,0.01,0.002,0.003,0.46,0,0.87,0.53,0.03,2.26,de_mirage,23,0.26,0.01,0.44,0.05,0.01,0.73,0.14,0.53,0.04,0.42,0.09,0.11,0.18,0.22,0.15,0.23,0.24,0.06,0.1,0.16,0.18,1.16,0.28,0.09,0.08,0.16,0.53,0.72,0,0.42,0.01,0.08,0,1.1,0.12,0.01,0.02,0.03,0.02,0.003,0.006,0.6,0.46,0.91,0.53,0.03,2.64,0.49,0.01,0.42,0.05,0.01,0.69,0.15,0.53,0.03,0.31,0.1,0.14,0.19,0.32,0.13,0.16,0.54,0.11,0.16,0.26,0.21,1.11,0.23,0.06,0.09,0.15,0.41,0.7,0,0.53,0.03,0.14,0,1.07,0.03,0.01,0.01,0.01,0.0,0.002,0.0,0.43,0.32,0.83,0.57,0.02,1.91,GamerLegion,volt,
https://www.hltv.org/stats/players/20870/sl3nd?maps=de_mirage,0.79,0.02,0.5,0.05,0.01,0.78,0.18,0,0,0.15,0.08,0.1,0.17,0.2,0.12,0.19,0.47,0.1,0.15,0.2,0.21,1.05,0.5,0.1,0.07,0,0.6,0.72,0.02,0.91,0.04,0.14,0,1.15,0.12,0.94,0.39,0.53,0.31,0.11,0.08,0.65,0,0.95,0.69,0.06,2.37,de_mirage,20,0.8,0.02,0.52,0.05,0.01,0.82,0.2,0.57,0.03,0.18,0.07,0.09,0.15,0.16,0.13,0.19,0.47,0.08,0.14,0.17,0.2,1.04,0.72,0.14,0.07,0.2,0.67,0.72,0,0.77,0.03,0.12,0,1.13,0.19,0.94,0.5,0.63,0.39,0.14,0.12,0.54,0.48,0.88,0.43,0.04,2.86,0.67,0.01,0.47,0.05,0.01,0.73,0.16,0.53,0.04,0.24,0.09,0.12,0.19,0.25,0.12,0.19,0.54,0.12,0.16,0.24,0.22,1.07,0.28,0.07,0.07,0.13,0.5,0.71,0,0.94,0.06,0.17,0,1.15,0.05,0.93,0.29,0.42,0.24,0.08,0.05,0.72,0.34,1.01,0.94,0.08,2.15,GamerLegion,sl3nd,ct_all_round
https://www.hltv.org/stats/players/20994/fl4mus?maps=de_mirage,0.52,0.01,0.45,0.05,0.01,0.74,0.16,0,0,0.38,0.09,0.14,0.19,0.24,0.15,0.16,0.24,0.09,0.12,0.18,0.19,1.14,0.66,0.11,0.12,0,0.48,0.72,0.03,0.26,0.01,0.09,0,1.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0,0.36,0.51,0.03,2.58,de_mirage,20,0.36,0.01,0.47,0.05,0.01,0.74,0.16,0.52,0.03,0.53,0.09,0.13,0.19,0.22,0.15,0.17,0.44,0.09,0.11,0.17,0.2,1.11,0.67,0.12,0.13,0.25,0.49,0.77,0,0.16,0.001,0.07,0,1.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.29,0.2,0.53,0.04,3.34,0.65,0.01,0.44,0.05,0.01,0.75,0.16,0.54,0.03,0.31,0.1,0.14,0.19,0.26,0.15,0.15,0.24,0.09,0.12,0.19,0.17,1.16,0.61,0.1,0.12,0.22,0.47,0.65,0,0.37,0.02,0.1,0,1.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.25,0.51,0.49,0.02,1.77,GamerLegion,FL4MUS,a_anchor
https://www.hltv.org/stats/players/5794/tabsen?maps=de_mirage,0.84,0.02,0.48,0.05,0.01,0.84,0.18,0,0,0.07,0.08,0.09,0.13,0.13,0.16,0.15,0.08,0.08,0.09,0.12,0.17,0.8,0.71,0.12,0.12,0,0.48,0.73,0.03,0.36,0.02,0.05,0,0.67,0.03,0.02,0.02,0.02,0.01,0.003,0.003,0.72,0,1.08,0.61,0.03,2.04,de_mirage,30,0.9,0.02,0.51,0.06,0.01,0.93,0.21,0.44,0.04,0.08,0.05,0.08,0.12,0.1,0.19,0.12,0.09,0.05,0.08,0.11,0.18,0.8,0.71,0.13,0.11,0.24,0.55,0.74,0,0.36,0.01,0.04,0,0.67,0.06,0.02,0.02,0.04,0.02,0.004,0.005,0.78,0.96,0.9,0.52,0.03,2.46,0.64,0.01,0.44,0.05,0.01,0.74,0.16,0.39,0.03,0.04,0.06,0.1,0.13,0.15,0.13,0.09,0.1,0.07,0.1,0.15,0.16,0.78,0.65,0.1,0.14,0.25,0.42,0.71,0,0.37,0.02,0.06,0,0.68,0.01,0.02,0.01,0.02,0.01,0.001,0.0005,0.52,0.32,0.51,0.73,0.03,1.75,Big,tabseN,b_short
https://www.hltv.org/stats/players/7266/syrson?maps=de_mirage,0.75,0.02,0.5,0.06,0.01,0.74,0.19,0,0,0.06,0.07,0.1,0.15,0.14,0.08,0.13,0.26,0.09,0.13,0.17,0.17,0.94,0.87,0.14,0.1,0,0.59,0.74,0.02,0.6,0.03,0.12,0,0.95,0.07,0.96,0.5,0.66,0.38,0.14,0.13,0.34,0,0.55,0.5,0.05,2.25,de_mirage,29,0.88,0.02,0.55,0.06,0.01,0.83,0.22,0.55,0.04,0.11,0.06,0.08,0.14,0.11,0.09,0.13,0.32,0.08,0.12,0.14,0.18,0.92,0.92,0.18,0.09,0.27,0.67,0.74,0,0.44,0.02,0.09,0,0.95,0.11,0.96,0.6,0.75,0.45,0.18,0.16,0.28,0.19,0.57,0.33,0.04,2.57,0.45,0.01,0.44,0.05,0.01,0.66,0.15,0.49,0.03,0.1,0.08,0.11,0.16,0.17,0.07,0.12,0.34,0.09,0.14,0.22,0.16,0.96,0.63,0.1,0.11,0.21,0.49,0.73,0,0.69,0.04,0.15,0,0.97,0.04,0.97,0.38,0.63,0.3,0.1,0.08,0.42,0.13,0.43,0.67,0.06,2.09,Big,syrsoN,ct_all_round
https://www.hltv.org/stats/players/12708/rigon?maps=de_mirage,0.88,0.02,0.49,0.06,0.01,0.82,0.19,0,0,0.57,0.1,0.16,0.21,0.25,0.14,0.14,0.29,0.09,0.13,0.18,0.17,1.09,0.71,0.12,0.12,0,0.5,0.74,0.03,0.33,0.02,0.07,0,0.9,0.03,0.06,0.04,0.05,0.03,0.01,0.005,0.24,0,0.81,0.34,0.02,2.19,de_mirage,25,0.89,0.02,0.52,0.06,0.01,0.87,0.21,0.6,0.05,0.73,0.09,0.15,0.22,0.25,0.16,0.16,0.43,0.09,0.12,0.15,0.19,1.07,0.68,0.13,0.1,0.23,0.57,0.73,0,0.37,0.01,0.07,0,0.92,0.05,0.07,0.05,0.06,0.04,0.01,0.01,0.26,0.36,0.88,0.26,0.02,2.75,0.8,0.02,0.46,0.05,0.01,0.78,0.18,0.6,0.04,0.41,0.1,0.16,0.2,0.25,0.13,0.12,0.3,0.09,0.14,0.2,0.15,1.1,0.69,0.11,0.14,0.25,0.44,0.76,0,0.31,0.02,0.08,0,0.87,0.01,0.06,0.02,0.03,0.02,0.006,0.002,0.28,0.29,0.75,0.38,0.02,1.81,other,rigoN,a_anchor
https://www.hltv.org/stats/players/14929/jdc?maps=de_mirage,0.73,0.01,0.47,0.05,0.01,0.77,0.18,0,0,0.48,0.09,0.14,0.21,0.27,0.14,0.17,0.43,0.09,0.15,0.2,0.19,1.09,0.34,0.08,0.11,0,0.44,0.72,0.03,0.45,0.02,0.08,0,1.02,0.05,0.02,0.02,0.02,0.01,0.002,0.003,0.39,0,0.47,0.58,0.03,1.77,de_mirage,25,0.74,0.02,0.51,0.05,0.01,0.82,0.19,0.53,0.05,0.37,0.07,0.11,0.19,0.19,0.15,0.2,0.51,0.08,0.13,0.18,0.21,1.07,0.36,0.09,0.08,0.17,0.54,0.74,0,0.51,0.02,0.08,0,1.05,0.09,0.03,0.03,0.04,0.02,0.004,0.006,0.35,0.34,0.45,0.41,0.03,2.12,0.63,0.01,0.43,0.05,0.01,0.73,0.16,0.55,0.03,0.55,0.11,0.17,0.23,0.31,0.13,0.14,0.45,0.11,0.15,0.24,0.16,1.11,0.38,0.08,0.13,0.21,0.36,0.7,0,0.42,0.02,0.08,0,0.98,0.01,0.0,0.01,0.01,0.0,0.0005,0.0,0.41,0.2,0.49,0.72,0.03,1.57,Big,JDC,a_connector
https://www.hltv.org/stats/players/19899/krimbo?maps=de_mirage,0.32,0.01,0.45,0.04,0.01,0.7,0.14,0,0,0.16,0.07,0.11,0.17,0.25,0.11,0.22,0.27,0.08,0.12,0.2,0.19,1.11,0.25,0.08,0.07,0,0.52,0.69,0.02,0.64,0.02,0.14,0,1.13,0.1,0.06,0.03,0.05,0.03,0.01,0.004,0.67,0,0.93,0.59,0.05,2.23,de_mirage,22,0.27,0.01,0.46,0.04,0.01,0.72,0.14,0.48,0.03,0.27,0.06,0.1,0.18,0.24,0.14,0.26,0.35,0.07,0.11,0.17,0.2,1.13,0.23,0.08,0.06,0.14,0.57,0.64,0,0.72,0.02,0.13,0,1.15,0.16,0.08,0.05,0.08,0.04,0.02,0.008,0.64,0.7,1.17,0.43,0.04,2.33,0.39,0.01,0.44,0.04,0.01,0.67,0.14,0.49,0.03,0.16,0.09,0.11,0.17,0.25,0.09,0.18,0.34,0.09,0.14,0.22,0.17,1.09,0.33,0.07,0.08,0.16,0.46,0.76,0,0.57,0.03,0.16,0,1.13,0.04,0.03,0.01,0.02,0.01,0.003,0.0006,0.64,0.31,0.67,0.81,0.07,2.17,Big,Krimbo,b_anchor
https://www.hltv.org/stats/players/630/mutiris?maps=de_mirage,0.62,0.01,0.46,0.05,0.01,0.76,0.17,0,0,0.07,0.08,0.09,0.13,0.18,0.14,0.14,0.16,0.1,0.1,0.14,0.2,0.81,0.56,0.1,0.12,0,0.47,0.73,0.03,0.35,0.02,0.06,0,0.68,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0,0.96,0.67,0.01,1.45,de_mirage,32,0.61,0.01,0.5,0.05,0.01,0.79,0.18,0.4,0.04,0.07,0.04,0.08,0.12,0.12,0.16,0.13,0.15,0.06,0.09,0.12,0.21,0.82,0.48,0.11,0.08,0.19,0.56,0.73,0,0.36,0.01,0.05,0,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41,1.11,0.55,0.02,1.74,0.56,0.01,0.43,0.05,0.01,0.72,0.15,0.46,0.03,0.08,0.07,0.1,0.14,0.21,0.12,0.09,0.15,0.08,0.11,0.17,0.18,0.8,0.62,0.1,0.15,0.25,0.41,0.72,0,0.35,0.02,0.06,0,0.65,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.26,0.41,0.76,0.01,1.24,SAW,MUTiRiS,
https://www.hltv.org/stats/players/2241/roman?maps=de_mirage,0.62,0.01,0.45,0.05,0.01,0.74,0.17,0,0,0.1,0.09,0.09,0.13,0.17,0.13,0.14,0.13,0.09,0.1,0.15,0.22,0.75,0.33,0.08,0.09,0,0.48,0.74,0.03,0.34,0.02,0.08,0,0.68,0.05,0.02,0.02,0.02,0.01,0.002,0.002,0.33,0,0.58,0.52,0.009,0.85,de_mirage,33,0.48,0.01,0.46,0.05,0.01,0.75,0.18,0.36,0.04,0.08,0.05,0.08,0.12,0.17,0.15,0.13,0.06,0.04,0.07,0.1,0.22,0.78,0.34,0.09,0.07,0.16,0.57,0.73,0,0.34,0.01,0.07,0,0.72,0.08,0.01,0.01,0.03,0.02,0.002,0.005,0.35,0.47,0.47,0.39,0.007,0.91,0.69,0.01,0.44,0.06,0.01,0.74,0.17,0.41,0.03,0.08,0.08,0.11,0.14,0.17,0.11,0.07,0.22,0.08,0.13,0.19,0.22,0.73,0.37,0.08,0.12,0.19,0.4,0.74,0,0.35,0.02,0.08,0,0.63,0.01,0.02,0.01,0.02,0.01,0.002,0.0,0.29,0.16,0.12,0.64,0.01,0.81,SAW,roman,
https://www.hltv.org/stats/players/21014/ag1l?maps=de_mirage,0.56,0.01,0.47,0.04,0.01,0.72,0.18,0,0,0.13,0.03,0.1,0.14,0.5,0.07,0.13,0.2,0.06,0.12,0.19,0.19,1.07,0.37,0.09,0.1,0,0.48,0.64,0.02,0.16,0.0,0.13,0,1.03,0.1,0.03,0.02,0.02,0.01,0.008,0.008,0.46,0,0.83,0.6,0.0,1.97,de_mirage,22,0.69,0.01,0.55,0.05,0.01,0.79,0.2,0.55,0.06,0.12,0.02,0.08,0.11,0.4,0.05,0.11,0.49,0.08,0.14,0.18,0.16,1.06,0.42,0.11,0.08,0.18,0.58,0.57,0,0.17,0.0,0.15,0,1.0,0.17,0.05,0.03,0.04,0.02,0.02,0.02,0.53,0.37,1.52,0.72,0.0,1.96,0.31,0.01,0.37,0.04,0.01,0.63,0.15,0.44,0.04,0.26,0.06,0.13,0.18,0.57,0.09,0.17,0.17,0.04,0.11,0.19,0.23,1.1,0.37,0.07,0.13,0.2,0.36,0.75,0,0.12,0.0,0.11,0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.41,0.0,0.61,0.0,1.98,SAW,Ag1l,
https://www.hltv.org/stats/players/21136/shr?maps=de_mirage,0.97,0.02,0.52,0.07,0.01,0.86,0.23,0,0,0.59,0.11,0.15,0.21,0.24,0.13,0.13,0.69,0.12,0.18,0.22,0.15,1.03,0.76,0.12,0.13,0,0.49,0.73,0.02,0.34,0.01,0.13,0,0.92,0.06,0.64,0.21,0.25,0.16,0.08,0.05,0.27,0,0.6,0.45,0.04,2.07,de_mirage,24,0.99,0.02,0.52,0.07,0.01,0.93,0.27,0.7,0.05,0.82,0.12,0.15,0.22,0.24,0.15,0.15,0.56,0.09,0.15,0.17,0.15,1.02,0.55,0.11,0.1,0.21,0.51,0.83,0,0.22,0.006,0.08,0,0.9,0.08,0.67,0.28,0.31,0.19,0.14,0.08,0.26,0.2,1.22,0.3,0.04,2.74,0.85,0.02,0.51,0.07,0.01,0.78,0.18,0.69,0.04,0.34,0.1,0.15,0.2,0.24,0.1,0.11,0.78,0.14,0.21,0.29,0.15,1.04,0.82,0.14,0.15,0.29,0.48,0.65,0,0.41,0.02,0.18,0,0.93,0.04,0.43,0.14,0.18,0.12,0.02,0.02,0.3,0.14,0.0,0.6,0.04,1.74,SAW,Shr,
https://www.hltv.org/stats/players/8507/stanislaw?maps=de_mirage,0.45,0.01,0.45,0.05,0.01,0.72,0.16,0,0,0.26,0.08,0.12,0.19,0.21,0.13,0.2,0.12,0.08,0.11,0.16,0.18,1.03,0.41,0.09,0.1,0,0.47,0.74,0.03,0.47,0.02,0.1,0,0.93,0.05,0.05,0.03,0.05,0.02,0.008,0.004,0.69,0,1.36,0.68,0.04,1.96,de_mirage,31,0.4,0.01,0.46,0.04,0.01,0.74,0.16,0.43,0.04,0.36,0.06,0.11,0.19,0.23,0.15,0.22,0.22,0.06,0.1,0.15,0.21,1.02,0.33,0.09,0.08,0.18,0.53,0.69,0,0.52,0.02,0.09,0,0.93,0.08,0.07,0.05,0.08,0.04,0.01,0.006,0.64,0.62,1.53,0.46,0.04,2.25,0.48,0.01,0.43,0.05,0.01,0.7,0.15,0.47,0.03,0.23,0.09,0.13,0.19,0.2,0.11,0.14,0.16,0.08,0.11,0.18,0.16,1.03,0.52,0.09,0.12,0.21,0.42,0.79,0,0.45,0.03,0.1,0,0.95,0.02,0.03,0.01,0.02,0.01,0.004,0.001,0.68,0.37,1.02,0.93,0.04,1.81,WildCard,stanislaw,a_anchor
https://www.hltv.org/stats/players/8711/sonic?maps=de_mirage,0.84,0.02,0.49,0.06,0.01,0.81,0.19,0,0,0.17,0.08,0.11,0.17,0.18,0.13,0.15,0.55,0.11,0.16,0.21,0.18,1.06,0.53,0.1,0.09,0,0.54,0.71,0.03,0.51,0.02,0.12,0,0.95,0.05,0.34,0.14,0.19,0.1,0.04,0.03,0.56,0,0.79,0.7,0.04,1.91,de_mirage,26,0.8,0.02,0.51,0.06,0.01,0.84,0.2,0.58,0.05,0.28,0.07,0.1,0.16,0.15,0.14,0.17,0.54,0.09,0.13,0.17,0.18,1.06,0.65,0.13,0.09,0.21,0.59,0.7,0,0.38,0.01,0.08,0,0.95,0.07,0.38,0.19,0.25,0.14,0.05,0.05,0.57,0.44,0.6,0.55,0.04,2.27,0.8,0.02,0.47,0.05,0.01,0.77,0.18,0.54,0.03,0.2,0.09,0.13,0.18,0.21,0.12,0.13,0.59,0.12,0.18,0.25,0.19,1.06,0.39,0.08,0.09,0.17,0.47,0.74,0,0.6,0.03,0.15,0,0.95,0.02,0.27,0.09,0.12,0.06,0.03,0.01,0.57,0.28,0.91,0.87,0.05,1.69,WildCard,Sonic,b_short
https://www.hltv.org/stats/players/16726/phzy?maps=de_mirage,0.68,0.01,0.48,0.05,0.01,0.74,0.17,0,0,0.07,0.07,0.09,0.15,0.21,0.1,0.17,0.25,0.08,0.13,0.18,0.17,1.05,0.57,0.11,0.08,0,0.56,0.73,0.02,0.59,0.02,0.13,0,1.08,0.08,0.93,0.36,0.51,0.31,0.09,0.07,0.5,0,0.59,0.64,0.07,2.34,de_mirage,22,0.75,0.02,0.51,0.06,0.01,0.8,0.2,0.57,0.04,0.13,0.06,0.08,0.14,0.16,0.11,0.18,0.32,0.06,0.12,0.16,0.18,1.04,0.66,0.13,0.08,0.2,0.62,0.71,0,0.65,0.02,0.12,0,1.1,0.13,0.92,0.43,0.56,0.36,0.12,0.09,0.35,0.29,0.8,0.35,0.04,2.93,0.51,0.01,0.45,0.05,0.01,0.69,0.15,0.52,0.04,0.12,0.08,0.1,0.16,0.26,0.09,0.16,0.33,0.1,0.14,0.21,0.16,1.06,0.46,0.09,0.09,0.17,0.5,0.76,0,0.54,0.03,0.14,0,1.08,0.04,0.93,0.3,0.45,0.26,0.06,0.05,0.58,0.2,0.39,0.91,0.09,2.11,WildCard,phzy,ct_all_round
https://www.hltv.org/stats/players/21163/susp?maps=de_mirage,0.76,0.01,0.49,0.05,0.01,0.81,0.17,0,0,0.43,0.09,0.14,0.2,0.21,0.17,0.17,0.28,0.09,0.13,0.18,0.2,1.14,0.82,0.13,0.12,0,0.53,0.7,0.03,0.47,0.02,0.1,0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0005,0.33,0,0.49,0.39,0.02,1.83,de_mirage,20,0.71,0.01,0.51,0.05,0.01,0.81,0.19,0.53,0.04,0.33,0.07,0.11,0.17,0.17,0.17,0.2,0.4,0.08,0.12,0.16,0.22,1.09,0.73,0.14,0.09,0.22,0.61,0.69,0,0.38,0.01,0.1,0,1.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.47,0.31,0.28,0.02,2.26,0.72,0.01,0.46,0.05,0.01,0.8,0.16,0.58,0.03,0.51,0.1,0.17,0.23,0.23,0.16,0.14,0.31,0.11,0.13,0.2,0.18,1.19,0.82,0.13,0.15,0.28,0.47,0.7,0,0.53,0.03,0.09,0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.001,0.39,0.36,0.67,0.49,0.02,1.58,WildCard,susp,a_connector
