full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age
https://www.hltv.org/stats/players/19738/djoko?maps=de_mirage,0.3,0.62,42.1,1.05,0.9,71.1,13.2,110.3,0.76,0.29,0.09,0.13,17.1,26.7,0.15,14.9,0.12,0.07,0.11,17.2,19.3,115.0,0.53,0.1,0.13,23.0,44.4,66.7,2.32,0.13,0.004,4.7,100.0,0m 56s,4.2,0.02,0.02,2.8,0.9,0.004,0.0,0.46,2.66,1.28,0.57,0.04,2.58,Djoko,de_mirage,27
https://www.hltv.org/stats/players/19738/djoko?maps=de_dust2,0.46,0.66,44.5,0.89,1.02,70.2,15.9,89.6,1.16,0.47,0.1,0.14,20.7,24.6,0.13,18.9,0.32,0.1,0.12,18.7,21.3,107.0,0.39,0.09,0.1,19.2,47.1,72.7,2.32,0.36,0.02,8.0,48.7,1m 5s,4.7,0.0,0.01,0.8,0.4,0.001,0.0008,0.6,3.63,0.48,0.76,0.05,2.18,Djoko,de_dust2,27
https://www.hltv.org/stats/players/19738/djoko?maps=de_vertigo,0.73,0.71,46.8,0.99,1.07,77.6,17.7,102.2,1.3,0.72,0.12,0.16,22.2,25.8,0.15,16.2,0.54,0.12,0.14,20.2,21.3,110.0,0.69,0.11,0.13,23.9,47.8,74.9,2.8,0.3,0.02,6.9,75.6,0m 51s,4.9,0.0,0.0,0.4,0.2,0.0004,0.0,0.74,6.65,1.54,0.57,0.04,2.55,Djoko,de_vertigo,27
https://www.hltv.org/stats/players/19738/djoko?maps=de_ancient,0.66,0.68,45.5,0.97,1.04,76.3,17.2,101.4,1.13,0.82,0.12,0.16,23.1,32.8,0.17,16.2,0.41,0.11,0.13,19.0,21.3,111.0,0.52,0.1,0.12,21.6,45.6,75.1,2.77,0.29,0.01,7.6,44.7,0m 58s,4.6,0.0,0.0,0.7,0.3,0.001,0.0,0.81,6.52,1.23,0.69,0.04,2.32,Djoko,de_ancient,27
https://www.hltv.org/stats/players/21969/graviti?maps=de_mirage,0.04,0.51,38.7,0.71,0.81,60.5,10.2,79.0,0.52,0.13,0.06,0.12,16.4,17.4,0.14,19.5,0.01,0.03,0.07,13.3,14.5,118.0,0.27,0.07,0.14,21.7,34.3,54.2,2.25,0.63,0.03,9.3,40.0,0m 59s,4.3,0.0,0.01,1.2,0.6,0.0,0.0,0.56,2.46,1.24,0.78,0.06,2.21,Graviti,de_mirage,21
https://www.hltv.org/stats/players/21969/graviti?maps=de_dust2,0.36,0.63,43.6,0.87,1.01,70.3,14.4,93.8,0.9,0.83,0.15,0.16,23.0,25.2,0.19,20.8,0.47,0.1,0.13,21.3,24.8,111.0,0.51,0.1,0.12,21.8,44.8,73.8,2.58,0.35,0.02,6.9,64.3,1m 2s,7.6,0.0,0.0,0.1,0.1,0.0,0.0,0.68,4.06,1.24,0.78,0.06,2.18,Graviti,de_dust2,21
https://www.hltv.org/stats/players/21969/graviti?maps=de_vertigo,0.64,0.68,45.5,1.0,1.02,77.1,16.7,105.7,0.91,0.72,0.12,0.16,21.5,24.1,0.18,15.6,0.55,0.12,0.14,21.0,23.0,114.0,0.77,0.13,0.14,26.9,46.9,71.5,2.88,0.19,0.008,6.5,50.0,0m 58s,5.4,0.0,0.0,0.1,0.1,0.0,0.0007,0.84,6.25,0.56,0.7,0.06,2.74,Graviti,de_vertigo,21
https://www.hltv.org/stats/players/19738/djoko?maps=de_anubis,0.58,0.68,45.5,0.96,1.07,73.5,16.5,96.8,1.16,0.94,0.15,0.18,25.3,32.2,0.18,18.0,0.55,0.12,0.14,20.3,25.1,108.0,0.81,0.13,0.14,26.6,49.3,74.1,2.58,0.27,0.01,5.9,55.2,1m 5s,7.2,0.0,0.0,0.3,0.2,0.0,0.0,0.49,4.76,0.88,0.51,0.02,1.45,Djoko,de_anubis,27
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_train,0.81,0.75,51.6,0.97,1.17,78.4,18.1,97.8,0.94,0.59,0.09,0.15,24.2,22.2,0.16,19.4,0.41,0.1,0.14,17.9,27.4,104.0,0.29,0.08,0.06,13.5,57.1,75.0,2.67,0.84,0.05,9.0,66.7,1m 5s,3.5,0.05,0.05,6.0,1.3,0.006,0.006,0.66,4.05,1.29,0.7,0.05,2.57,Ex3rcice,de_train,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_nuke,0.38,0.64,45.2,0.87,0.98,69.5,14.9,87.9,1.02,0.52,0.1,0.14,20.6,24.9,0.13,17.8,0.67,0.12,0.15,23.8,22.7,108.0,0.2,0.07,0.08,14.9,47.4,71.7,2.61,0.49,0.02,9.7,74.0,1m 5s,4.6,0.0,0.0,0.4,0.2,0.0004,0.0002,0.31,3.56,0.56,0.44,0.02,1.98,Ex3rcice,de_nuke,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_inferno,0.46,0.66,44.7,0.87,1.05,70.0,16.1,88.5,1.12,0.32,0.09,0.12,19.1,23.6,0.12,21.8,0.52,0.11,0.14,21.4,20.1,106.0,0.25,0.07,0.07,14.6,51.0,75.1,2.53,0.69,0.03,10.3,68.4,1m 15s,10.2,0.0,0.0,0.7,0.4,0.0004,0.001,0.49,3.95,0.8,0.55,0.04,1.99,Ex3rcice,de_inferno,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_mirage,0.45,0.67,50.8,0.89,0.97,77.9,11.5,99.8,1.07,0.29,0.1,0.11,15.9,42.9,0.16,9.8,0.93,0.15,0.23,34.1,26.8,116.0,0.1,0.05,0.11,16.4,30.0,66.7,2.98,0.22,0.0,16.4,-,1m 8s,9.5,0.0,0.0,0.0,-,0.0,0.0,0.63,5.07,1.64,0.67,0.0,1.69,Ex3rcice,de_mirage,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_dust2,0.51,0.67,46.1,0.92,1.05,71.8,15.9,93.7,1.17,0.23,0.08,0.12,18.4,18.9,0.13,18.7,0.53,0.11,0.14,21.1,22.2,107.0,0.33,0.08,0.09,17.1,48.9,76.4,2.51,0.74,0.03,11.3,57.8,1m 7s,6.5,0.02,0.02,2.7,1.7,0.003,0.004,0.65,3.95,0.86,0.77,0.05,2.32,Ex3rcice,de_dust2,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_vertigo,0.46,0.64,43.4,0.88,1.02,70.4,16.3,89.1,1.16,0.37,0.09,0.13,19.6,23.9,0.14,21.1,0.33,0.1,0.12,19.3,21.0,109.0,0.3,0.08,0.09,17.4,46.0,76.5,2.63,0.72,0.04,11.6,60.7,0m 55s,5.7,0.0,0.0,0.3,0.2,0.0,0.0003,0.64,4.6,0.68,0.62,0.05,2.31,Ex3rcice,de_vertigo,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_ancient,0.63,0.69,46.0,0.95,1.05,74.4,17.1,95.7,1.09,0.37,0.1,0.13,18.9,28.2,0.14,19.7,0.54,0.11,0.15,21.2,21.9,108.0,0.35,0.09,0.08,16.6,52.6,70.8,2.69,0.5,0.02,11.3,62.5,1m 2s,7.3,0.04,0.03,3.9,1.7,0.005,0.003,0.62,3.78,0.85,0.77,0.05,2.07,Ex3rcice,de_ancient,25
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_anubis,0.54,0.66,44.8,0.87,1.08,73.3,16.4,92.0,1.19,0.61,0.11,0.14,21.6,27.5,0.18,24.1,0.6,0.12,0.14,21.6,26.8,111.0,0.39,0.09,0.1,18.9,48.9,66.9,2.76,0.55,0.02,8.6,67.6,1m 9s,10.1,0.0,0.0,0.6,0.4,0.0004,0.001,0.57,5.08,0.66,0.54,0.04,1.86,Ex3rcice,de_anubis,25
https://www.hltv.org/stats/players/21969/graviti?maps=de_train,0.35,0.65,49.1,0.82,1.0,69.6,14.0,91.5,0.91,0.94,0.15,0.19,28.2,26.3,0.16,14.0,0.25,0.1,0.11,17.6,23.0,107.0,0.73,0.11,0.17,28.1,40.6,92.3,2.63,0.03,0.0,4.4,-,1m 0s,2.1,0.0,0.0,0.0,-,0.0,0.0,0.62,3.2,0.88,0.67,0.06,3.31,Graviti,de_train,21
https://www.hltv.org/stats/players/21969/graviti?maps=de_nuke,0.56,0.67,46.1,0.93,1.04,74.6,16.1,98.8,0.91,0.84,0.13,0.17,24.0,27.0,0.17,16.0,0.2,0.09,0.11,16.8,19.1,112.0,0.83,0.14,0.16,30.0,47.1,72.8,2.63,0.25,0.01,7.1,64.7,0m 59s,4.8,0.0,0.0,0.1,0.0,0.0,0.0,0.4,3.69,0.55,0.47,0.02,2.65,Graviti,de_nuke,21
https://www.hltv.org/stats/players/21969/graviti?maps=de_inferno,0.42,0.64,43.2,0.87,1.01,70.3,15.8,91.8,0.91,0.77,0.13,0.15,22.4,24.9,0.16,20.1,0.63,0.12,0.14,22.8,25.3,110.0,0.62,0.11,0.12,22.7,47.8,72.4,2.72,0.35,0.01,7.0,60.0,1m 7s,8.9,0.0,0.0,0.1,0.0,0.0004,0.0,0.85,7.03,1.54,0.72,0.06,2.12,Graviti,de_inferno,21
https://www.hltv.org/stats/players/8738/elige?maps=de_train,0.86,0.74,49.4,1.05,1.06,82.4,18.9,89.8,1.03,0.37,0.09,0.13,19.2,22.1,0.16,14.7,0.18,0.1,0.11,15.0,18.0,92.0,0.75,0.12,0.13,24.7,48.8,75.1,3.22,0.27,0.01,4.6,66.7,0m 48s,3.5,0.0,0.01,1.2,0.9,0.0007,0.002,0.2,3.16,0.57,0.36,0.02,1.51,EliGE,de_train,27
https://www.hltv.org/stats/players/8738/elige?maps=de_nuke,0.9,0.77,50.4,1.08,1.09,83.5,19.2,108.7,1.18,0.22,0.09,0.12,17.5,17.0,0.14,14.2,0.54,0.11,0.15,20.2,17.5,108.0,0.82,0.14,0.13,26.5,51.3,68.4,3.03,0.44,0.02,8.5,60.7,1m 0s,4.4,0.0,0.0,0.5,0.3,0.0006,0.0002,0.29,3.17,0.56,0.44,0.01,2.44,EliGE,de_nuke,27
https://www.hltv.org/stats/players/8738/elige?maps=de_inferno,0.78,0.72,47.6,0.99,1.06,79.5,17.9,95.9,1.09,0.47,0.11,0.13,19.9,21.8,0.15,18.1,0.63,0.13,0.15,21.1,20.0,103.0,0.69,0.11,0.11,22.6,50.9,73.6,3.15,0.39,0.02,7.1,62.7,1m 8s,6.6,0.0,0.0,0.3,0.2,0.0003,0.0001,0.66,5.8,0.99,0.55,0.04,2.21,EliGE,de_inferno,27
https://www.hltv.org/stats/players/8738/elige?maps=de_mirage,0.92,0.77,50.6,1.08,1.09,85.7,19.6,102.8,1.13,0.3,0.09,0.13,18.4,18.6,0.15,14.3,0.34,0.11,0.13,17.0,16.8,101.0,0.87,0.14,0.12,26.2,53.8,74.5,3.17,0.32,0.02,5.8,68.3,0m 55s,3.9,0.0,0.0,0.6,0.4,0.0008,0.0001,0.37,3.33,0.74,0.52,0.02,1.68,EliGE,de_mirage,27
https://www.hltv.org/stats/players/8738/elige?maps=de_dust2,0.9,0.75,48.6,1.07,1.09,84.4,19.4,96.3,1.18,0.27,0.1,0.12,17.0,18.0,0.17,14.9,0.34,0.12,0.12,16.5,18.0,95.0,0.8,0.13,0.12,25.0,51.1,75.5,3.06,0.26,0.01,5.1,63.6,0m 54s,5.6,0.01,0.01,1.4,0.9,0.002,0.003,0.59,4.36,0.87,0.67,0.03,1.7,EliGE,de_dust2,27
https://www.hltv.org/stats/players/8738/elige?maps=de_vertigo,0.93,0.78,50.6,1.08,1.2,85.9,19.7,110.6,1.36,0.46,0.1,0.14,20.0,24.9,0.19,16.5,0.67,0.14,0.16,20.8,20.3,110.0,0.85,0.14,0.12,25.8,53.6,71.9,3.2,0.39,0.02,7.7,68.3,1m 3s,5.1,0.0,0.0,0.6,0.4,0.0003,0.0006,0.62,4.82,0.78,0.62,0.03,2.18,EliGE,de_vertigo,27
https://www.hltv.org/stats/players/8738/elige?maps=de_ancient,0.91,0.76,51.0,1.06,1.18,86.6,19.0,116.0,1.31,0.4,0.1,0.13,19.1,24.1,0.19,16.1,0.49,0.12,0.15,19.0,20.3,113.0,0.89,0.16,0.12,28.0,56.4,67.3,3.22,0.27,0.01,8.1,60.0,0m 59s,5.4,0.0,0.01,1.3,1.0,0.001,0.002,0.63,5.56,0.62,0.56,0.02,2.35,EliGE,de_ancient,27
https://www.hltv.org/stats/players/8738/elige?maps=de_anubis,0.86,0.75,51.6,1.01,1.17,82.4,18.3,103.5,1.29,0.63,0.12,0.14,21.3,22.0,0.18,16.8,0.66,0.13,0.16,21.2,23.5,109.0,0.75,0.12,0.1,22.1,55.1,74.5,3.0,0.45,0.02,7.8,41.7,1m 8s,8.4,0.06,0.04,5.5,3.1,0.008,0.009,0.53,4.51,0.73,0.58,0.03,1.55,EliGE,de_anubis,27
https://www.hltv.org/stats/players/11630/jt?maps=de_train,0.41,0.63,44.2,0.84,1.01,71.9,15.1,89.7,0.93,0.64,0.11,0.15,22.2,25.3,0.14,18.8,0.3,0.1,0.12,19.2,19.0,114.0,0.36,0.08,0.11,19.5,43.3,78.4,2.72,0.51,0.02,10.3,77.8,0m 56s,4.6,0.07,0.04,6.1,3.0,0.009,0.007,0.78,4.36,0.54,0.82,0.08,3.35,JT,de_train,25
https://www.hltv.org/stats/players/11630/jt?maps=de_nuke,0.28,0.61,42.7,0.84,0.95,68.4,14.1,87.4,0.86,0.72,0.11,0.16,22.7,27.1,0.13,18.5,0.31,0.09,0.12,20.0,18.2,112.0,0.37,0.09,0.11,19.9,42.7,75.3,2.63,0.41,0.02,10.6,52.6,1m 0s,5.0,0.0,0.01,0.9,0.4,0.001,0.0006,0.5,3.01,0.5,0.63,0.04,2.32,JT,de_nuke,25
https://www.hltv.org/stats/players/11630/jt?maps=de_inferno,0.36,0.62,42.1,0.85,1.01,70.5,14.8,89.8,0.92,0.86,0.13,0.16,24.1,31.6,0.15,20.5,0.5,0.11,0.13,21.4,21.6,114.0,0.51,0.1,0.11,21.0,47.3,72.4,2.91,0.45,0.02,9.7,57.3,1m 2s,6.7,0.02,0.02,2.9,1.4,0.003,0.004,0.93,7.42,1.32,0.9,0.1,2.59,JT,de_inferno,25
https://www.hltv.org/stats/players/11630/jt?maps=de_mirage,0.62,0.68,45.7,0.95,1.05,75.0,17.0,97.8,0.9,0.53,0.11,0.14,20.8,25.3,0.14,17.8,0.45,0.11,0.14,20.2,19.2,110.0,0.46,0.1,0.1,19.8,48.0,74.9,2.72,0.4,0.02,10.8,66.7,0m 57s,5.0,0.09,0.06,8.1,3.8,0.01,0.01,0.64,3.63,0.91,0.79,0.06,2.21,JT,de_mirage,25
https://www.hltv.org/stats/players/11630/jt?maps=de_dust2,0.24,0.6,41.5,0.82,0.96,68.0,13.6,87.1,1.0,0.67,0.12,0.15,21.5,32.1,0.13,20.4,0.33,0.1,0.12,19.7,19.4,114.0,0.4,0.09,0.11,19.7,46.3,69.8,2.53,0.34,0.01,10.2,68.8,0m 59s,5.6,0.08,0.04,7.4,3.3,0.01,0.009,0.69,3.75,0.57,1.03,0.09,2.54,JT,de_dust2,25
https://www.hltv.org/stats/players/11630/jt?maps=de_vertigo,0.36,0.62,43.9,0.83,1.01,72.2,14.2,90.8,0.8,0.95,0.15,0.19,26.7,29.5,0.18,19.8,0.51,0.11,0.13,21.6,21.4,117.0,0.65,0.11,0.12,23.3,48.0,72.0,2.89,0.41,0.02,9.0,63.6,1m 1s,4.5,0.0,0.0,0.5,0.3,0.0003,0.0005,0.86,5.83,1.11,0.85,0.07,2.48,JT,de_vertigo,25
https://www.hltv.org/stats/players/11630/jt?maps=de_ancient,0.33,0.61,43.6,0.85,0.98,71.9,13.8,92.5,0.92,0.76,0.12,0.16,22.9,28.9,0.17,19.4,0.43,0.1,0.13,21.3,18.7,117.0,0.6,0.11,0.12,22.9,46.2,73.2,2.83,0.4,0.02,9.5,58.6,1m 0s,4.7,0.0,0.0,0.3,0.2,0.0004,0.0004,0.74,5.16,0.54,0.75,0.05,2.04,JT,de_ancient,25
https://www.hltv.org/stats/players/11630/jt?maps=de_anubis,0.19,0.59,41.7,0.85,1.01,67.2,12.7,89.2,1.06,0.9,0.15,0.17,25.7,23.9,0.17,22.4,0.4,0.11,0.12,19.7,25.7,114.0,0.71,0.12,0.12,23.4,49.7,76.4,2.55,0.62,0.03,7.5,65.0,1m 7s,9.8,0.0,0.0,0.3,0.1,0.0007,0.0,0.66,4.11,0.4,0.74,0.08,2.04,JT,de_anubis,25
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_train,0.64,0.71,47.6,1.0,1.07,71.2,17.9,96.9,1.07,0.18,0.09,0.11,17.1,21.2,0.08,14.2,0.5,0.09,0.16,21.8,18.1,100.0,0.74,0.12,0.08,19.8,62.1,79.2,1.71,0.54,0.02,11.7,89.5,1m 2s,5.3,0.95,0.42,58.0,35.2,0.13,0.12,0.34,2.57,0.57,0.45,0.04,2.73,hallzerk,de_train,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_nuke,0.76,0.75,49.8,1.01,1.15,74.8,18.7,99.6,1.12,0.38,0.1,0.12,19.9,24.2,0.09,15.7,0.58,0.11,0.16,21.5,17.4,100.0,0.74,0.13,0.07,20.1,62.9,74.7,1.86,0.71,0.03,12.2,62.2,1m 6s,6.9,0.94,0.41,54.3,32.5,0.12,0.1,0.31,2.5,0.63,0.4,0.05,2.82,hallzerk,de_nuke,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_inferno,0.58,0.7,46.8,0.96,1.1,70.8,17.0,93.9,1.02,0.35,0.1,0.12,19.4,19.1,0.09,18.1,0.65,0.12,0.16,22.4,19.0,101.0,0.79,0.13,0.09,22.4,58.3,71.2,1.88,0.71,0.03,11.0,65.0,1m 15s,10.1,0.92,0.35,50.1,25.6,0.08,0.09,0.69,3.93,0.86,0.76,0.09,2.56,hallzerk,de_inferno,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_mirage,0.77,0.74,49.4,1.04,1.08,75.1,18.9,101.2,1.21,0.15,0.09,0.11,15.9,16.9,0.08,13.3,0.4,0.09,0.15,19.6,16.2,101.0,0.77,0.12,0.1,22.5,55.3,74.5,1.76,0.57,0.03,10.6,58.1,1m 0s,4.7,0.94,0.4,54.1,30.6,0.12,0.09,0.38,1.78,0.49,0.55,0.04,2.23,hallzerk,de_mirage,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_dust2,0.58,0.68,45.2,0.96,1.05,73.8,16.4,101.2,1.12,0.16,0.08,0.11,16.4,22.4,0.11,17.7,0.45,0.1,0.14,20.6,17.2,109.0,0.73,0.12,0.1,22.4,55.1,68.3,1.7,0.53,0.02,11.9,77.8,4m 31s,7.9,0.95,0.45,66.5,33.2,0.12,0.11,0.64,3.24,0.4,0.78,0.09,2.73,hallzerk,de_dust2,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_vertigo,0.76,0.73,48.2,0.99,1.12,76.2,18.4,97.4,1.11,0.35,0.1,0.12,19.2,23.6,0.12,17.4,0.68,0.12,0.16,22.5,20.6,104.0,0.68,0.12,0.08,19.9,58.1,76.1,2.3,0.57,0.02,10.1,57.1,1m 9s,4.2,0.87,0.28,38.6,21.4,0.07,0.06,0.74,4.85,1.16,0.65,0.07,2.75,hallzerk,de_vertigo,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_ancient,0.36,0.65,45.1,0.89,1.01,65.6,15.4,84.0,0.94,0.38,0.1,0.12,19.0,31.2,0.1,20.0,0.49,0.09,0.14,21.7,26.0,101.0,0.29,0.08,0.07,15.5,52.0,73.5,2.02,0.87,0.04,13.1,61.0,1m 7s,7.4,0.91,0.29,44.2,22.1,0.07,0.05,0.67,3.61,0.71,0.86,0.09,2.47,hallzerk,de_ancient,24
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_anubis,0.43,0.66,45.9,0.91,1.08,67.4,15.8,88.2,1.01,0.33,0.09,0.11,19.6,28.9,0.12,20.9,0.7,0.12,0.15,23.0,27.0,101.0,0.47,0.1,0.07,16.4,59.9,73.8,1.81,0.66,0.03,12.3,70.0,1m 13s,13.6,0.91,0.33,48.7,23.9,0.08,0.06,0.55,2.66,0.41,0.77,0.08,2.03,hallzerk,de_anubis,24
https://www.hltv.org/stats/players/13578/grim?maps=de_train,0.67,0.7,46.7,1.02,1.04,75.7,17.2,102.5,1.0,0.76,0.11,0.17,23.3,34.7,0.13,13.5,0.56,0.11,0.15,21.4,19.0,108.0,0.65,0.11,0.13,24.0,46.3,71.5,2.76,0.32,0.02,6.2,100.0,0m 55s,3.3,0.0,0.01,1.3,0.9,0.0008,0.0008,0.29,2.78,0.7,0.46,0.02,2.19,Grim,de_train,24
https://www.hltv.org/stats/players/13578/grim?maps=de_nuke,0.78,0.73,48.0,1.02,1.11,77.9,18.5,101.2,1.15,0.94,0.13,0.18,26.8,37.9,0.14,16.9,0.77,0.13,0.17,23.7,19.7,107.0,0.4,0.09,0.1,18.7,47.8,76.7,2.92,0.38,0.02,7.6,66.7,1m 3s,5.5,0.0,0.0,0.4,0.3,0.0008,0.0,0.16,2.93,0.44,0.27,0.02,2.03,Grim,de_nuke,24
https://www.hltv.org/stats/players/13578/grim?maps=de_inferno,0.56,0.67,44.8,0.94,1.07,74.7,16.1,97.0,1.17,0.89,0.13,0.17,25.5,29.0,0.14,19.7,0.68,0.13,0.15,22.7,19.0,112.0,0.51,0.1,0.1,20.2,49.5,72.5,2.91,0.44,0.02,7.5,58.7,1m 10s,7.6,0.0,0.01,0.8,0.4,0.001,0.001,0.64,6.15,0.81,0.51,0.04,2.33,Grim,de_inferno,24
https://www.hltv.org/stats/players/13578/grim?maps=de_mirage,0.84,0.73,46.9,1.04,1.11,79.9,19.4,105.9,1.24,0.79,0.11,0.17,24.0,29.7,0.13,15.8,0.57,0.12,0.15,20.7,16.1,109.0,0.56,0.1,0.11,21.4,48.7,71.0,2.91,0.4,0.02,8.3,47.4,0m 59s,5.1,0.0,0.0,0.5,0.4,0.0005,0.0,0.42,2.9,0.5,0.57,0.03,2.4,Grim,de_mirage,24
https://www.hltv.org/stats/players/13578/grim?maps=de_dust2,0.69,0.7,45.6,1.01,1.06,76.1,17.4,100.7,1.25,0.72,0.11,0.16,22.9,24.3,0.12,16.9,0.6,0.12,0.15,21.5,19.1,109.0,0.42,0.09,0.11,20.4,46.0,67.7,2.72,0.46,0.02,7.7,81.8,1m 3s,7.3,0.01,0.01,1.1,0.6,0.002,0.001,0.55,2.69,0.78,0.77,0.04,2.34,Grim,de_dust2,24
https://www.hltv.org/stats/players/13578/grim?maps=de_vertigo,0.8,0.73,47.4,1.03,1.12,79.9,18.2,106.0,1.03,0.76,0.12,0.16,23.0,25.6,0.15,17.3,0.49,0.11,0.14,19.6,20.0,110.0,0.54,0.1,0.11,21.5,47.8,70.8,3.0,0.5,0.02,8.4,51.4,1m 4s,4.5,0.0,0.0,0.2,0.1,0.0,0.0,0.59,4.14,0.59,0.61,0.05,2.59,Grim,de_vertigo,24
https://www.hltv.org/stats/players/13578/grim?maps=de_ancient,0.6,0.68,46.9,0.96,1.05,76.0,16.0,99.7,1.28,0.73,0.12,0.15,21.9,29.7,0.16,17.7,0.51,0.11,0.14,20.3,21.5,111.0,0.59,0.11,0.11,21.6,50.6,66.1,2.7,0.42,0.02,8.7,55.6,0m 59s,7.1,0.03,0.02,3.0,1.4,0.005,0.002,0.34,3.26,0.49,0.47,0.03,2.05,Grim,de_ancient,24
https://www.hltv.org/stats/players/13578/grim?maps=de_anubis,0.84,0.74,48.2,1.0,1.15,79.9,18.8,101.9,1.21,0.87,0.12,0.17,25.2,36.4,0.18,20.0,0.75,0.15,0.16,21.8,25.1,108.0,0.36,0.09,0.09,18.1,48.3,72.5,2.85,0.35,0.01,8.5,62.5,1m 8s,9.6,0.0,0.01,0.7,0.4,0.001,0.0,0.34,3.96,0.6,0.42,0.02,2.29,Grim,de_anubis,24
https://www.hltv.org/stats/players/16486/ztr?maps=de_train,0.63,0.68,47.0,0.95,1.09,75.7,16.8,96.0,1.14,0.25,0.09,0.12,18.1,25.0,0.11,17.9,0.09,0.07,0.11,15.5,15.5,111.0,0.46,0.1,0.08,17.5,57.0,64.2,2.76,0.88,0.05,15.1,77.8,0m 59s,6.0,0.01,0.01,1.7,1.1,0.0,0.0,0.62,4.05,1.51,0.64,0.03,3.06,ztr,de_train,21
https://www.hltv.org/stats/players/16486/ztr?maps=de_nuke,0.36,0.63,43.7,0.92,0.95,69.5,15.0,96.1,0.88,0.32,0.09,0.13,18.7,20.6,0.13,16.3,0.46,0.09,0.14,22.0,21.7,111.0,0.39,0.09,0.11,20.3,44.1,70.5,2.73,0.52,0.02,10.7,72.1,1m 3s,5.4,0.0,0.0,0.0,-,0.0,0.0,0.46,4.39,0.91,0.45,0.03,2.6,ztr,de_nuke,21
https://www.hltv.org/stats/players/16486/ztr?maps=de_inferno,0.27,0.6,42.4,0.82,0.99,68.4,14.1,87.2,0.81,0.67,0.12,0.15,22.5,23.7,0.16,21.6,0.57,0.11,0.14,23.0,23.4,113.0,0.31,0.08,0.1,17.9,45.7,73.9,2.97,0.6,0.03,9.5,67.9,1m 13s,9.5,0.0,0.0,0.5,0.3,0.0008,0.0002,0.91,8.97,1.67,0.77,0.07,2.48,ztr,de_inferno,21
https://www.hltv.org/stats/players/16486/ztr?maps=de_mirage,0.4,0.63,43.8,0.9,0.98,71.0,15.1,93.9,0.91,0.28,0.08,0.13,18.6,20.0,0.14,17.4,0.17,0.08,0.11,17.7,20.2,112.0,0.41,0.09,0.11,19.9,45.0,76.2,2.76,0.65,0.03,10.8,75.7,1m 1s,5.1,0.01,0.01,1.1,0.8,0.002,0.002,0.71,4.92,1.0,0.7,0.05,2.17,ztr,de_mirage,21
https://www.hltv.org/stats/players/16486/ztr?maps=de_dust2,0.4,0.63,41.9,0.97,0.94,70.3,15.6,97.2,1.12,0.3,0.1,0.12,17.4,18.4,0.12,16.3,0.43,0.1,0.13,21.2,21.4,112.0,0.27,0.08,0.09,16.8,45.3,77.8,2.71,0.78,0.04,12.4,72.7,1m 3s,6.8,0.0,0.01,1.5,0.8,0.001,0.0,0.79,4.89,0.95,0.85,0.07,2.56,ztr,de_dust2,21
https://www.hltv.org/stats/players/16486/ztr?maps=de_vertigo,0.61,0.68,46.7,0.92,1.04,74.5,16.7,94.8,1.0,0.54,0.11,0.14,20.4,26.0,0.16,17.8,0.67,0.12,0.15,22.6,24.6,109.0,0.26,0.08,0.1,18.0,42.9,73.0,3.13,0.5,0.02,10.7,59.2,1m 4s,4.8,0.0,0.0,0.7,0.4,0.0007,0.001,0.93,7.81,1.95,0.76,0.08,2.85,ztr,de_vertigo,21
