full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/21706/fen2k,fen2k,Russia,19 years,No team,18/100,0.91,0.58,64.1,86.5,40.6%,0.70,13.6%,52/100,0.10,0.14,24.8%,24.8%,0.13,19.3%,23/100,0.07,0.10,17.7%,41.3%,72.4%,2.58,1/100,0.01,1.0%,0.3%,0.002,0.0,49/100,0.10,0.13,22.9%,23.6%,110,50/100,0.02,10.4%,57.1%,1m 9s,8.3%,76/100,5.45,2.02,0.64,0.06,2.48
https://www.hltv.org/stats/players/24031/fency,feNcy,Finland,26 years,No team,15/100,0.75,0.56,66.1,99.3,37.5%,0.90,12.5%,69/100,0.00,0.19,50.0%,50.0%,0.06,31.2%,26/100,0.0,0.25,25.0%,0.0%,-,2.38,0/100,0.00,0.0%,-,0.0,0.0,25/100,0.12,0.00,0.0%,22.2%,117,17/100,0.0,25.0%,-,0m 58s,23.1%,44/100,2.25,0.0,0.69,0.0,2.90
https://www.hltv.org/stats/players/22879/fenomen,FenomeN,Belarus,20 years,CYBERSHOKE,60/100,1.12,0.70,71.1,91.5,47.9%,1.14,17.2%,35/100,0.10,0.11,26.4%,26.4%,0.13,20.6%,51/100,0.10,0.06,16.6%,62.8%,70.6%,1.90,93/100,0.37,52.5%,27.9%,0.10,0.08,58/100,0.11,0.15,21.0%,27.7%,102,54/100,0.02,11.8%,52.5%,1m 11s,13.2%,35/100,2.66,0.98,0.45,0.05,2.44
https://www.hltv.org/stats/players/8564/fer,fer,Brazil,33 years,No team,87/100,1.08,0.75,82.8,92.6,49.6%,,18.9%,23/100,0.09,0.12,19.4%,19.4%,0.15,15.9%,84/100,0.13,0.11,24.5%,54.1%,77.7%,3.06,1/100,0.01,1.4%,0.8%,0.002,0.001,9/100,0.08,0.10,13.3%,16.7%,94,25/100,0.01,6.9%,56.9%,0m 54s,6.7%,43/100,5.02,1.02,0.41,0.02,1.71
https://www.hltv.org/stats/players/625/ferg,ferg,Australia,36 years,iM Apartments,21/100,0.79,0.56,70.5,73.8,40.3%,,12.5%,18/100,0.10,0.11,13.2%,13.2%,0.17,17.5%,43/100,0.09,0.14,22.8%,39.0%,70.4%,2.94,0/100,0.01,1.2%,0.6%,0.0009,0.0003,7/100,0.07,0.08,15.1%,21.1%,99,29/100,0.02,6.2%,75.9%,0m 45s,2.8%,60/100,6.26,1.30,0.51,0.02,1.86
https://www.hltv.org/stats/players/21738/ferzy,ferzy,Brazil,22 years,No team,46/100,1.05,0.65,70.1,89.7,44.4%,1.15,16.2%,65/100,0.11,0.14,23.1%,23.1%,0.13,20.4%,61/100,0.11,0.11,22.3%,49.3%,67.8%,2.23,57/100,0.20,29.7%,14.0%,0.05,0.05,22/100,0.09,0.12,18.0%,21.5%,107,45/100,0.02,9.9%,27.3%,1m 5s,6.0%,50/100,3.10,0.98,0.58,0.06,2.45
https://www.hltv.org/stats/players/23936/few,Few,Denmark,20 years,Sashi Academy,25/100,0.87,0.58,73.0,108.2,43.5%,1.05,12.0%,51/100,0.13,0.13,30.0%,30.0%,0.21,19.0%,39/100,0.09,0.11,20.1%,45.9%,64.7%,2.74,0/100,0.01,0.9%,0.5%,0.0,0.0,23/100,0.09,0.11,18.7%,18.7%,126,30/100,0.01,10.3%,66.7%,1m 1s,8.8%,39/100,5.41,1.63,0.31,0.02,0.95
https://www.hltv.org/stats/players/23860/fiction,fiction,Azerbaijan,21 years,RUSTEC,18/100,0.87,0.52,71.6,93.9,39.6%,0.73,10.9%,55/100,0.12,0.14,30.0%,30.0%,0.22,15.8%,65/100,0.11,0.10,20.8%,52.4%,90.9%,3.43,0/100,0.01,1.9%,1.0%,0.0,0.0,46/100,0.13,0.11,20.8%,22.6%,136,19/100,0.0,14.9%,0.0%,1m 4s,3.6%,94/100,9.62,0.99,0.94,0.09,2.72
https://www.hltv.org/stats/players/23340/g0op,g0op,Denmark,17 years,No team,36/100,0.98,0.67,65.1,88.3,47.5%,0.99,14.8%,37/100,0.10,0.13,7.4%,7.4%,0.08,15.5%,56/100,0.11,0.09,19.9%,54.2%,65.6%,1.66,94/100,0.37,54.5%,40.1%,0.10,0.12,55/100,0.11,0.14,21.2%,25.8%,98,32/100,0.007,12.8%,0.0%,1m 7s,6.0%,16/100,2.23,0.0,0.33,0.02,2.38
https://www.hltv.org/stats/players/24280/g1tsune,g1tsune,Russia,16 years,Insilio fe,5/100,0.80,0.54,56.5,67.7,40.0%,0.42,11.3%,24/100,0.11,0.11,12.5%,12.5%,0.13,22.0%,25/100,0.07,0.05,12.0%,55.6%,80.0%,1.92,1/100,0.01,2.5%,1.3%,0.0,0.0,23/100,0.09,0.09,17.3%,34.6%,105,39/100,0.01,13.3%,50.0%,1m 0s,5.6%,11/100,1.65,0.0,0.22,0.007,2.88
https://www.hltv.org/stats/players/16341/gabi,GaBi,Brazil,25 years,MIBR fe,76/100,1.13,0.72,76.8,89.7,48.4%,1.13,18.2%,26/100,0.08,0.12,26.5%,26.5%,0.15,20.5%,38/100,0.09,0.08,17.0%,52.7%,74.1%,2.98,3/100,0.02,3.2%,1.8%,0.004,0.003,49/100,0.11,0.14,19.8%,24.4%,106,61/100,0.02,12.6%,70.7%,1m 4s,3.6%,57/100,4.74,0.91,0.50,0.05,2.58
https://www.hltv.org/stats/players/21189/gabie,Gabie,Canada,24 years,Homyno,28/100,0.91,0.61,67.6,88.4,42.0%,0.87,14.5%,78/100,0.12,0.16,32.5%,32.5%,0.19,19.4%,12/100,0.06,0.10,16.2%,37.3%,66.1%,2.51,0/100,0.01,0.9%,0.6%,0.002,0.0,62/100,0.11,0.14,23.5%,27.8%,111,43/100,0.02,11.0%,50.0%,0m 58s,3.6%,35/100,4.08,0.90,0.36,0.03,2.42
https://www.hltv.org/stats/players/22115/gaijin,gaijin,United States,27 years,No team,4/100,0.76,0.50,62.3,81.0,38.7%,0.89,9.2%,64/100,0.14,0.14,35.3%,35.3%,0.20,20.4%,17/100,0.06,0.12,17.6%,32.0%,75.0%,2.36,0/100,0.01,1.4%,0.7%,0.0,0.0,12/100,0.08,0.08,16.9%,23.9%,125,18/100,0.007,8.5%,50.0%,0m 53s,1.2%,12/100,1.37,0.70,0.35,0.0,1.90
https://www.hltv.org/stats/players/11009/game,GAME,Sweden,30 years,No team,63/100,1.04,0.70,72.8,99.7,47.1%,1.13,17.2%,47/100,0.11,0.13,26.7%,26.7%,0.11,14.8%,55/100,0.10,0.10,20.6%,49.8%,73.8%,2.02,91/100,0.30,42.4%,23.2%,0.08,0.07,54/100,0.11,0.15,21.4%,17.8%,104,47/100,0.02,11.5%,78.6%,1m 2s,5.2%,45/100,2.98,0.94,0.59,0.04,2.04
https://www.hltv.org/stats/players/19913/ganginho,Ganginho,Ukraine,23 years,No team,79/100,1.14,0.75,75.9,101.5,50.0%,1.11,18.9%,15/100,0.08,0.11,20.0%,20.0%,0.09,16.2%,82/100,0.13,0.09,22.3%,59.9%,75.2%,1.87,94/100,0.42,56.1%,32.2%,0.12,0.10,34/100,0.09,0.14,18.4%,18.2%,101,57/100,0.02,13.3%,55.2%,1m 7s,10.9%,30/100,1.66,0.45,0.46,0.04,2.37
https://www.hltv.org/stats/players/21059/gank88,Gank88,United States,25 years,MagicLight,47/100,0.95,0.65,72.5,99.6,44.4%,0.90,15.8%,60/100,0.11,0.15,23.4%,23.4%,0.13,14.1%,54/100,0.10,0.13,23.5%,43.1%,69.2%,2.77,0/100,0.01,1.4%,0.7%,0.001,0.002,45/100,0.11,0.13,20.7%,18.5%,112,28/100,0.01,8.8%,78.6%,0m 53s,3.7%,39/100,4.16,0.88,0.38,0.03,2.77
https://www.hltv.org/stats/players/12777/gejmzilla,gejmzilla,Kosovo,28 years,No team,25/100,0.90,0.60,68.7,89.2,41.8%,0.88,13.7%,39/100,0.09,0.14,22.3%,22.3%,0.15,16.9%,21/100,0.07,0.09,16.2%,45.6%,70.5%,2.51,5/100,0.03,4.7%,2.3%,0.008,0.005,25/100,0.08,0.12,19.9%,19.7%,115,54/100,0.02,12.0%,67.4%,0m 57s,2.2%,80/100,5.25,0.76,0.75,0.07,2.62
https://www.hltv.org/stats/players/24046/gemini,gemini,United States,21 years,No team,0/100,0.63,0.35,36.9,40.0,29.4%,1.39,5.9%,100/100,0.18,0.35,100.0%,100.0%,0.06,11.8%,65/100,0.12,0.18,29.4%,40.0%,0.0%,1.18,11/100,0.06,16.7%,5.9%,0.0,0.0,77/100,0.18,0.12,33.3%,50.0%,104,10/100,0.0,11.8%,-,0m 54s,0.0%,63/100,4.47,0.0,0.94,0.0,2.56
https://www.hltv.org/stats/players/22446/geneka,Geneka,Russia,21 years,SGGT,59/100,0.96,0.65,75.0,104.4,43.7%,0.94,17.2%,64/100,0.10,0.18,18.6%,18.6%,0.18,13.5%,51/100,0.10,0.13,23.4%,43.4%,57.6%,2.82,1/100,0.01,1.9%,1.2%,0.0,0.003,17/100,0.09,0.10,16.0%,25.9%,115,24/100,0.01,10.2%,75.0%,0m 54s,2.1%,62/100,5.51,1.54,0.56,0.02,2.20
https://www.hltv.org/stats/players/14090/geohype,GEOHYPE,Romania,29 years,HyperSpirit,34/100,0.95,0.61,71.6,92.3,42.7%,0.92,14.2%,64/100,0.11,0.15,27.1%,27.1%,0.15,18.1%,27/100,0.08,0.10,18.2%,43.3%,72.4%,2.92,1/100,0.01,1.7%,0.9%,0.003,0.001,31/100,0.08,0.12,20.3%,20.0%,116,38/100,0.01,11.2%,62.1%,1m 3s,4.6%,65/100,4.80,0.70,0.64,0.04,2.04
https://www.hltv.org/stats/players/15964/gfi,gfi,Malaysia,35 years,HSG fe,75/100,1.06,0.72,76.1,99.7,48.7%,1.18,18.2%,24/100,0.10,0.12,19.6%,19.6%,0.15,17.5%,22/100,0.07,0.06,12.9%,52.7%,75.2%,2.87,5/100,0.03,4.2%,2.0%,0.009,0.008,69/100,0.10,0.17,23.9%,25.5%,105,92/100,0.05,16.4%,54.2%,1m 5s,5.6%,64/100,3.67,0.71,0.85,0.06,2.03
https://www.hltv.org/stats/players/23868/gh0st2k2,Gh0st2k2,Vietnam,20 years,No team,20/100,0.71,0.57,64.0,294.0,32.1%,1.44,14.3%,14/100,0.04,0.11,50.0%,50.0%,0.07,3.6%,80/100,0.14,0.14,28.6%,50.0%,25.0%,1.79,65/100,0.25,43.8%,14.3%,0.04,0.0,4/100,0.07,0.07,12.5%,12.5%,112,15/100,0.0,28.6%,0.0%,0m 47s,7.7%,20/100,1.46,0.0,0.29,0.04,3.84
https://www.hltv.org/stats/players/23322/gh0stttt,Gh0sTTTT,India,26 years,No team,67/100,1.07,0.71,74.3,97.7,47.6%,1.14,17.4%,52/100,0.12,0.13,26.3%,26.3%,0.17,17.7%,49/100,0.10,0.09,18.6%,53.4%,72.5%,2.17,69/100,0.22,30.4%,16.1%,0.06,0.05,73/100,0.13,0.16,22.2%,27.1%,105,60/100,0.03,10.1%,80.0%,1m 7s,5.1%,38/100,3.28,1.19,0.48,0.04,2.18
https://www.hltv.org/stats/players/1510/gina,Gina,Netherlands,33 years,No team,23/100,0.84,0.61,66.7,48.5,44.8%,,13.2%,26/100,0.13,0.08,14.7%,14.7%,0.17,16.9%,50/100,0.10,0.12,21.8%,45.2%,70.5%,2.60,0/100,0.00,0.3%,0.2%,0.0,0.0,22/100,0.11,0.06,9.0%,23.7%,54,33/100,0.02,4.6%,50.0%,0m 27s,3.3%,42/100,6.04,1.40,0.27,0.02,2.00
https://www.hltv.org/stats/players/21816/gizmy,Gizmy,United Kingdom,20 years,Monte Gen,46/100,1.02,0.65,73.9,98.1,45.8%,1.00,14.8%,73/100,0.12,0.16,25.4%,25.4%,0.17,17.6%,68/100,0.11,0.12,23.4%,48.9%,72.6%,2.83,0/100,0.00,0.7%,0.4%,0.001,0.0001,41/100,0.10,0.13,20.2%,22.0%,113,46/100,0.02,9.5%,63.2%,1m 3s,5.4%,68/100,5.14,1.12,0.60,0.04,2.46
https://www.hltv.org/stats/players/7412/gla1ve,gla1ve,Denmark,29 years,ENCE,48/100,0.97,0.65,73.4,79.2,44.8%,,15.5%,27/100,0.10,0.12,21.8%,21.8%,0.16,18.8%,54/100,0.10,0.11,20.9%,48.6%,75.1%,2.92,3/100,0.02,3.4%,1.8%,0.006,0.005,9/100,0.08,0.09,14.5%,20.9%,95,32/100,0.02,6.8%,61.6%,0m 56s,4.4%,81/100,6.01,1.25,0.79,0.05,1.97
https://www.hltv.org/stats/players/8518/glorinsz,glorinsz,Canada,31 years,No team,80/100,1.04,0.73,80.2,22.1,48.4%,,17.9%,14/100,0.10,0.02,7.1%,7.1%,0.12,15.4%,21/100,0.07,0.09,16.1%,44.7%,73.5%,3.17,0/100,0.00,0.3%,0.2%,0.0,0.0,23/100,0.12,0.04,5.5%,22.7%,23,42/100,0.02,2.9%,46.2%,0m 12s,3.7%,14/100,3.21,0.74,0.07,0.003,2.21
https://www.hltv.org/stats/players/24496/glymir,Glymir,France,,No team,20/100,0.78,0.58,67.4,86.0,42.9%,1.35,13.0%,44/100,0.14,0.13,14.3%,14.3%,0.22,14.3%,21/100,0.08,0.09,16.9%,46.2%,50.0%,2.71,1/100,0.01,2.2%,1.3%,0.0,0.0,33/100,0.10,0.10,17.8%,33.3%,115,15/100,0.0,13.0%,-,1m 2s,5.8%,31/100,4.26,2.60,0.38,0.0,1.50
https://www.hltv.org/stats/players/22244/go0dby3,Go0dby3,United States,22 years,No team,15/100,0.82,0.55,66.6,83.3,39.4%,0.55,12.7%,10/100,0.09,0.09,17.6%,17.6%,0.18,18.6%,17/100,0.07,0.08,14.9%,48.5%,56.2%,2.33,20/100,0.10,17.2%,6.3%,0.03,0.03,59/100,0.13,0.13,23.1%,24.0%,122,27/100,0.005,15.8%,33.3%,0m 58s,2.8%,85/100,5.25,1.36,0.92,0.09,2.62
https://www.hltv.org/stats/players/17287/goddess,goddess,Brazil,29 years,Fluxo Demons,43/100,0.98,0.63,71.8,93.9,43.3%,0.94,15.5%,49/100,0.10,0.14,21.7%,21.7%,0.17,18.3%,55/100,0.10,0.13,23.3%,43.1%,74.4%,2.76,0/100,0.00,0.4%,0.3%,0.0002,0.0005,21/100,0.08,0.11,17.9%,22.5%,113,38/100,0.02,8.8%,58.5%,0m 58s,5.5%,50/100,4.43,0.53,0.50,0.03,2.68
https://www.hltv.org/stats/players/21387/gokushima,gokushima,Russia,24 years,FORZE,69/100,1.12,0.72,73.5,97.1,49.0%,1.06,17.8%,15/100,0.08,0.11,19.6%,19.6%,0.10,16.9%,77/100,0.13,0.09,21.5%,58.4%,75.7%,1.98,93/100,0.37,51.6%,28.4%,0.10,0.09,26/100,0.09,0.13,17.4%,19.8%,102,66/100,0.03,13.4%,67.9%,1m 7s,9.0%,63/100,3.23,0.72,0.81,0.08,2.38
https://www.hltv.org/stats/players/11110/golden,Golden,Sweden,30 years,SAW,28/100,0.94,0.61,68.4,89.5,42.2%,1.04,14.2%,48/100,0.10,0.14,23.4%,23.4%,0.14,18.6%,35/100,0.09,0.10,18.7%,45.7%,73.8%,2.58,1/100,0.01,1.8%,0.9%,0.003,0.002,26/100,0.09,0.12,19.3%,22.1%,113,39/100,0.02,9.3%,57.4%,1m 4s,4.3%,74/100,5.36,1.11,0.71,0.04,2.10
https://www.hltv.org/stats/players/22306/gon,gon,Argentina,26 years,No team,36/100,0.96,0.63,69.5,94.1,43.0%,1.45,14.8%,41/100,0.10,0.13,23.3%,23.3%,0.12,16.3%,42/100,0.09,0.11,20.1%,47.1%,64.6%,2.38,1/100,0.01,1.6%,0.7%,0.001,0.003,22/100,0.08,0.12,18.9%,16.8%,110,30/100,0.01,8.0%,50.0%,1m 9s,5.6%,64/100,4.51,0.58,0.73,0.03,2.04
https://www.hltv.org/stats/players/24392/gone,gone,United States,26 years,Imp Pact fe,39/100,0.99,0.63,68.6,84.3,42.9%,0.65,15.9%,51/100,0.13,0.13,18.2%,18.2%,0.21,24.7%,41/100,0.09,0.06,14.8%,59.3%,87.5%,2.86,0/100,0.00,0.0%,-,0.0,0.0,24/100,0.10,0.10,15.8%,26.3%,109,31/100,0.01,9.3%,50.0%,1m 6s,2.4%,28/100,4.12,0.0,0.31,0.02,2.45
https://www.hltv.org/stats/players/20782/goody,Goody,Russia,19 years,GL Academy,38/100,1.01,0.64,70.8,92.5,45.1%,0.96,14.6%,69/100,0.12,0.15,25.1%,25.1%,0.18,19.8%,35/100,0.09,0.10,18.3%,47.2%,73.5%,2.82,0/100,0.01,0.9%,0.9%,0.0003,0.0,70/100,0.12,0.15,23.6%,24.5%,111,35/100,0.01,8.7%,53.3%,1m 5s,7.2%,50/100,4.96,0.80,0.45,0.04,2.22
https://www.hltv.org/stats/players/15428/goofy,Goofy,Poland,24 years,No team,67/100,1.07,0.69,77.1,100.9,46.7%,1.21,16.9%,58/100,0.10,0.15,27.6%,27.6%,0.15,17.4%,51/100,0.10,0.11,20.9%,48.0%,71.3%,3.08,0/100,0.01,1.2%,0.7%,0.002,0.0006,49/100,0.11,0.14,20.6%,20.0%,111,42/100,0.02,7.7%,60.7%,1m 4s,4.5%,59/100,4.60,0.88,0.58,0.04,2.24
https://www.hltv.org/stats/players/24625/h0kz,h0kz,Turkey,19 years,No team,11/100,0.93,0.54,58.0,66.0,36.0%,0.70,13.5%,96/100,0.14,0.17,37.5%,37.5%,0.20,28.8%,6/100,0.05,0.07,12.6%,42.9%,50.0%,2.21,0/100,0.01,1.6%,0.9%,0.0,0.0,47/100,0.10,0.12,21.7%,36.7%,107,49/100,0.02,11.7%,66.7%,1m 7s,12.5%,47/100,2.75,3.60,0.60,0.03,2.46
https://www.hltv.org/stats/players/24045/h0nest,H0NeST,Ukraine,17 years,No team,16/100,0.82,0.61,64.5,79.0,44.0%,1.22,11.6%,81/100,0.14,0.17,28.0%,28.0%,0.18,15.9%,27/100,0.08,0.11,18.5%,41.9%,72.2%,2.05,1/100,0.01,2.1%,0.4%,0.0,0.0,91/100,0.12,0.18,29.1%,36.2%,106,50/100,0.02,12.5%,100.0%,0m 56s,1.5%,12/100,2.46,0.86,0.18,0.01,2.04
https://www.hltv.org/stats/players/23303/h1kan,h1kaN,Russia,19 years,Nuclear TigeRES,14/100,0.90,0.59,66.0,89.7,45.1%,0.68,10.9%,68/100,0.11,0.17,22.0%,22.0%,0.20,17.3%,79/100,0.14,0.14,27.6%,49.1%,64.9%,2.57,0/100,0.00,0.4%,0.5%,0.0,0.0,54/100,0.11,0.13,21.3%,33.3%,112,19/100,0.007,8.6%,75.0%,0m 57s,5.7%,7/100,2.36,0.0,0.23,0.007,1.65
https://www.hltv.org/stats/players/24129/h1kari,H1kari,Latvia,23 years,No team,2/100,0.70,0.41,55.6,73.1,30.8%,0.78,10.3%,93/100,0.13,0.23,33.3%,33.3%,0.26,25.6%,20/100,0.03,0.15,17.9%,14.3%,100.0%,2.44,0/100,0.00,0.0%,-,0.0,0.0,64/100,0.10,0.13,31.2%,31.2%,136,81/100,0.05,10.3%,-,0m 58s,0.0%,27/100,3.56,5.13,0.31,0.03,2.31
https://www.hltv.org/stats/players/20097/h4rn,h4rn,Bulgaria,24 years,No team,71/100,1.15,0.73,74.4,96.7,49.5%,1.04,17.8%,17/100,0.08,0.10,22.3%,22.3%,0.10,18.5%,65/100,0.12,0.08,19.0%,60.6%,73.6%,2.00,93/100,0.38,51.8%,28.8%,0.10,0.08,38/100,0.09,0.14,19.4%,19.0%,102,66/100,0.02,14.4%,61.5%,1m 12s,13.4%,64/100,3.48,0.82,0.93,0.07,2.17
https://www.hltv.org/stats/players/22189/h4san4tor,H4SAN4TOR,Russia,19 years,No team,34/100,0.96,0.61,71.1,93.5,43.0%,1.19,14.5%,59/100,0.10,0.15,25.9%,25.9%,0.16,19.4%,23/100,0.08,0.10,17.5%,43.7%,67.9%,2.78,0/100,0.00,0.7%,0.4%,0.001,0.0003,48/100,0.10,0.13,21.8%,22.6%,116,42/100,0.02,8.5%,52.8%,1m 30s,6.2%,29/100,3.29,0.92,0.39,0.03,2.28
https://www.hltv.org/stats/players/16848/hades,hades,Poland,24 years,Monte,70/100,1.12,0.73,73.4,94.9,49.4%,1.04,17.9%,10/100,0.07,0.10,18.2%,18.2%,0.09,17.2%,66/100,0.12,0.07,18.8%,61.8%,75.6%,1.90,93/100,0.39,52.8%,30.4%,0.10,0.09,24/100,0.08,0.13,17.8%,19.2%,101,64/100,0.02,13.2%,60.3%,1m 8s,8.6%,51/100,2.41,0.40,0.65,0.06,2.54
https://www.hltv.org/stats/players/9656/hadji,hAdji,France,29 years,No team,77/100,1.06,0.72,78.8,100.2,48.7%,,17.8%,50/100,0.10,0.14,25.7%,25.7%,0.14,18.4%,44/100,0.10,0.09,18.6%,51.4%,71.2%,2.93,1/100,0.01,1.9%,1.0%,0.003,0.001,57/100,0.12,0.15,20.7%,20.2%,109,53/100,0.02,10.8%,59.6%,1m 6s,8.6%,41/100,4.15,0.89,0.46,0.03,2.08
https://www.hltv.org/stats/players/22589/halen,Halen,Canada,20 years,regain,23/100,0.92,0.62,67.6,86.7,44.6%,0.98,12.5%,68/100,0.13,0.15,32.1%,32.1%,0.15,18.8%,23/100,0.08,0.08,16.2%,48.6%,62.3%,2.38,0/100,0.00,0.2%,0.1%,0.0,0.0,87/100,0.12,0.18,29.1%,29.6%,109,17/100,0.003,10.0%,40.0%,0m 58s,4.9%,18/100,3.28,0.60,0.22,0.02,2.21
https://www.hltv.org/stats/players/2154/hally,hally,Russia,31 years,Spirit,9/100,0.72,0.54,57.4,32.5,38.1%,,12.9%,19/100,0.11,0.05,5.1%,5.1%,0.14,11.6%,39/100,0.09,0.13,22.4%,40.0%,56.7%,2.20,1/100,0.01,2.1%,0.9%,0.002,0.003,1/100,0.05,0.04,6.7%,20.4%,41,13/100,0.006,3.9%,50.0%,0m 23s,2.9%,35/100,4.98,0.60,0.24,0.01,2.55
https://www.hltv.org/stats/players/12840/hallzerk,hallzerk,Norway,24 years,Complexity,65/100,1.09,0.71,72.8,96.5,47.5%,1.08,17.6%,32/100,0.10,0.12,22.8%,22.8%,0.10,16.9%,70/100,0.12,0.09,20.5%,58.1%,74.0%,1.91,93/100,0.37,51.3%,27.8%,0.10,0.08,55/100,0.11,0.15,21.5%,18.6%,102,64/100,0.02,11.8%,62.2%,1m 26s,6.9%,55/100,3.24,0.67,0.63,0.07,2.56
https://www.hltv.org/stats/players/23988/haneti,Haneti,Russia,18 years,No team,0/100,0.50,0.38,54.5,62.1,30.0%,1.30,5.0%,4/100,0.00,0.10,16.7%,16.7%,0.15,20.0%,4/100,0.0,0.15,15.0%,0.0%,-,1.90,0/100,0.00,0.0%,-,0.0,0.0,13/100,0.03,0.07,20.0%,20.0%,145,64/100,0.02,17.5%,50.0%,1m 0s,11.5%,32/100,5.72,0.0,0.08,0.0,2.19
https://www.hltv.org/stats/players/15061/hang4u,hang4u,Mongolia,30 years,Red,49/100,0.95,0.65,72.4,98.3,43.9%,0.95,16.1%,24/100,0.08,0.13,19.2%,19.2%,0.13,14.5%,35/100,0.09,0.12,20.3%,42.8%,66.7%,2.44,16/100,0.09,14.4%,6.6%,0.02,0.02,23/100,0.08,0.12,18.7%,18.6%,112,36/100,0.01,11.1%,57.9%,0m 58s,4.4%,15/100,2.58,0.76,0.30,0.02,1.99
https://www.hltv.org/stats/players/22063/hanka,Hanka,Poland,20 years,NAVI Javelins,81/100,1.16,0.74,78.8,97.8,49.4%,1.19,18.5%,59/100,0.11,0.14,27.1%,27.1%,0.16,19.7%,72/100,0.12,0.11,22.8%,51.5%,75.5%,2.84,0/100,0.00,0.2%,0.1%,0.0,0.0002,36/100,0.10,0.13,17.8%,23.0%,107,51/100,0.02,9.6%,75.9%,1m 3s,4.8%,29/100,3.90,0.56,0.36,0.02,2.18
https://www.hltv.org/stats/players/21284/happ,happ,Brazil,22 years,NITRO,42/100,1.02,0.64,72.0,95.7,45.0%,1.05,14.8%,49/100,0.10,0.14,27.3%,27.3%,0.16,20.1%,43/100,0.09,0.10,19.3%,48.7%,71.2%,2.71,0/100,0.00,0.3%,0.2%,0.0004,0.0001,30/100,0.09,0.12,19.3%,22.7%,112,40/100,0.02,9.0%,50.0%,1m 8s,10.7%,45/100,4.55,0.72,0.48,0.02,2.10
https://www.hltv.org/stats/players/23804/happykai,HappyKai,China,24 years,No team,100/100,1.41,1.00,113.7,153.6,65.1%,1.47,25.6%,34/100,0.14,0.09,25.0%,25.0%,0.33,9.3%,43/100,0.09,0.09,18.6%,50.0%,75.0%,4.19,2/100,0.02,2.3%,2.3%,0.0,0.0,44/100,0.09,0.16,16.3%,27.9%,114,94/100,0.07,16.3%,100.0%,1m 3s,0.0%,60/100,3.35,2.33,0.74,0.02,2.84
https://www.hltv.org/stats/players/21248/harbor,harbor,Australia,35 years,No team,4/100,0.70,0.50,59.6,83.9,36.3%,0.56,10.5%,39/100,0.10,0.14,20.4%,20.4%,0.12,15.6%,8/100,0.05,0.10,14.7%,32.1%,68.2%,2.39,0/100,0.00,0.2%,0.2%,0.0,0.0,29/100,0.08,0.11,21.9%,21.5%,120,37/100,0.01,13.5%,61.5%,0m 58s,2.8%,37/100,3.40,0.75,0.49,0.03,2.19
https://www.hltv.org/stats/players/16817/hardzao,hardzao,Brazil,23 years,RED Canids,58/100,1.09,0.68,74.0,91.1,46.7%,1.10,16.4%,40/100,0.10,0.12,25.2%,25.2%,0.14,21.0%,37/100,0.09,0.08,17.0%,51.7%,74.9%,2.79,8/100,0.04,6.4%,3.4%,0.01,0.008,49/100,0.10,0.14,20.9%,21.1%,109,60/100,0.02,11.0%,61.3%,1m 8s,8.1%,58/100,4.71,1.00,0.57,0.03,2.19
https://www.hltv.org/stats/players/24551/harley,Harley,India,22 years,No team,3/100,0.58,0.34,62.1,84.7,31.2%,0.61,3.1%,46/100,0.09,0.16,33.3%,33.3%,0.28,18.8%,48/100,0.09,0.19,28.1%,33.3%,33.3%,2.16,0/100,0.00,0.0%,-,0.0,0.0,55/100,0.09,0.12,36.4%,27.3%,181,0/100,0.0,3.1%,-,0m 39s,0.0%,36/100,5.09,0.0,0.41,0.0,1.11
https://www.hltv.org/stats/players/23883/hartty,Hartty,Thailand,21 years,No team,1/100,0.66,0.40,50.6,77.0,28.8%,1.11,9.6%,56/100,0.10,0.15,33.3%,33.3%,0.17,21.2%,1/100,0.0,0.12,11.5%,0.0%,-,2.04,0/100,0.00,0.0%,-,0.0,0.0,64/100,0.10,0.13,33.3%,33.3%,125,94/100,0.19,15.4%,-,1m 4s,3.4%,51/100,6.35,0.0,0.44,0.0,2.46
https://www.hltv.org/stats/players/22442/haski4,Haski4,Russia,25 years,SGGT,42/100,0.97,0.64,72.2,95.0,44.7%,0.96,14.8%,50/100,0.10,0.14,20.9%,20.9%,0.18,18.1%,11/100,0.06,0.09,14.2%,39.9%,71.9%,2.62,0/100,0.01,1.1%,0.4%,0.002,0.001,84/100,0.12,0.17,26.5%,28.7%,112,58/100,0.02,12.8%,63.2%,1m 1s,5.7%,33/100,3.51,0.40,0.44,0.02,2.35
